Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
121,Alejandro Arribas\Alejandro-Arribas,es ESP,DF,La Coruña,es La Liga,28,1989,3,3,270,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.06,0,0.06,0.06,0.06,Matches
122,Sergio Arribas\Sergio-Arribas,es ESP,FW,Leganés,es La Liga,22,1995,1,0,24,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Matches
123,Kepa Arrizabalaga\Kepa-Arrizabalaga,es ESP,GK,Athletic Club,es La Liga,22,1994,30,30,2700,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
124,Harry Arter\Harry-Arter,ie IRL,MF,Bournemouth,eng Premier League,27,1989,13,11,960,1,0,0,0,4,0,0.09,0,0.09,0.09,0.09,0.5,0.5,0.2,0.04,0.02,0.07,0.04,0.07,Matches
125,Aythami Artiles\Aythami-Artiles,es ESP,DF,Las Palmas,es La Liga,31,1986,3,2,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
126,Kwadwo Asamoah\Kwadwo-Asamoah,gh GHA,DF,Juventus,it Serie A,28,1988,19,18,1568,0,0,0,0,4,0,0,0,0,0,0,0.2,0.2,1.1,0.01,0.06,0.08,0.01,0.08,Matches
127,Takuma Asano\Takuma-Asano,jp JPN,FWMF,Stuttgart,de Bundesliga,22,1994,15,7,721,1,0,0,0,1,0,0.12,0,0.12,0.12,0.12,1.7,1.7,1.1,0.21,0.14,0.35,0.21,0.35,Matches
128,Santiago Ascacíbar\Santiago-Ascacibar,ar ARG,MF,Stuttgart,de Bundesliga,20,1997,29,27,2381,0,1,0,0,11,1,0,0.04,0.04,0,0.04,0.3,0.3,0.2,0.01,0.01,0.02,0.01,0.02,Matches
129,Sergio Asenjo\Sergio-Asenjo,es ESP,GK,Villarreal,es La Liga,28,1989,23,23,2070,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
130,Marco Asensio\Marco-Asensio,es ESP,FWMF,Real Madrid,es La Liga,21,1996,32,19,1845,6,4,0,0,2,0,0.29,0.2,0.49,0.29,0.49,4.8,4.8,5.6,0.24,0.27,0.51,0.24,0.51,Matches
131,Iago Aspas\Iago-Aspas,es ESP,FW,Celta Vigo,es La Liga,29,1987,34,33,2933,22,5,2,3,9,0,0.68,0.15,0.83,0.61,0.77,16.4,14.2,6.5,0.5,0.2,0.7,0.43,0.63,Matches
132,Benoît Assou-Ekotto\Benoit-Assou-Ekotto,cm CMR,DF,Metz,fr Ligue 1,33,1984,13,13,1053,0,0,0,0,2,3,0,0,0,0,0,0,0,0.3,0,0.03,0.03,0,0.03,Matches
133,Simon Asta\Simon-Asta,de GER,MF,Augsburg,de Bundesliga,16,2001,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
134,Davide Astori\Davide-Astori,it ITA,DF,Fiorentina,it Serie A,30,1987,25,25,2250,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,0.8,0.8,0.2,0.03,0.01,0.04,0.03,0.04,Matches
135,Christian Atsu\Christian-Atsu,gh GHA,MFFW,Newcastle Utd,eng Premier League,25,1992,28,19,1784,2,2,0,0,1,0,0.1,0.1,0.2,0.1,0.2,3.3,3.3,2.7,0.17,0.14,0.31,0.17,0.31,Matches
136,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Arsenal,eng Premier League,28,1989,13,12,1057,10,4,1,2,0,0,0.85,0.34,1.19,0.77,1.11,8.3,6.8,1.1,0.71,0.09,0.8,0.58,0.67,Matches
137,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Dortmund,de Bundesliga,28,1989,16,16,1416,13,3,3,4,1,1,0.83,0.19,1.02,0.64,0.83,15.1,12.1,1.9,0.96,0.12,1.08,0.77,0.89,Matches
138,Jean-Kévin Augustin\Jean-Kevin-Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,20,1997,25,14,1266,9,5,1,2,1,0,0.64,0.36,1,0.57,0.92,7.1,5.6,2.4,0.5,0.17,0.67,0.4,0.56,Matches
139,Ludwig Augustinsson\Ludwig-Augustinsson,se SWE,DFMF,Werder Bremen,de Bundesliga,23,1994,29,29,2532,1,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,1.4,1.4,2.7,0.05,0.09,0.14,0.05,0.14,Matches
140,Yann Aurel Bisseck\Yann-Aurel-Bisseck,de GER,DFFW,Köln,de Bundesliga,16,2000,3,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
141,Serge Aurier\Serge-Aurier,ci CIV,DF,Tottenham,eng Premier League,24,1992,17,16,1429,2,2,0,0,2,2,0.13,0.13,0.25,0.13,0.25,0.6,0.6,1.7,0.04,0.11,0.15,0.04,0.15,Matches
142,Charlie Austin\Charlie-Austin,eng ENG,FW,Southampton,eng Premier League,28,1989,24,10,1037,7,0,1,1,2,0,0.61,0,0.61,0.52,0.52,7.9,7.2,0.2,0.69,0.02,0.71,0.63,0.65,Matches
143,Danilo Avelar\Danilo-Avelar,br BRA,DFFW,Amiens,fr Ligue 1,28,1989,21,20,1727,1,0,0,0,2,0,0.05,0,0.05,0.05,0.05,0.4,0.4,1.9,0.02,0.1,0.12,0.02,0.12,Matches
144,Felipe Avenatti\Felipe-Avenatti,uy URU,FWMF,Bologna,it Serie A,24,1993,11,4,468,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.03,0.03,0.05,0.03,0.05,Matches
145,Durel Avounou\Durel-Avounou,cg CGO,MFDF,Caen,fr Ligue 1,19,1997,9,8,651,0,0,0,0,1,0,0,0,0,0,0,0.4,0.4,0.7,0.05,0.09,0.14,0.05,0.14,Matches
146,Chidozie Awaziem\Chidozie-Awaziem,ng NGA,DF,Nantes,fr Ligue 1,20,1997,22,16,1512,1,0,0,0,2,1,0.06,0,0.06,0.06,0.06,0.8,0.8,0.2,0.05,0.01,0.06,0.05,0.06,Matches
147,André Ayew\Andre-Ayew,gh GHA,FWMF,West Ham,eng Premier League,27,1989,18,9,895,3,2,0,1,2,0,0.3,0.2,0.5,0.3,0.5,2.6,1.8,0.3,0.26,0.03,0.29,0.18,0.21,Matches
148,André Ayew\Andre-Ayew,gh GHA,FWMF,Swansea City,eng Premier League,27,1989,12,10,950,0,2,0,0,3,0,0,0.19,0.19,0,0.19,2.5,2.5,1.3,0.24,0.12,0.36,0.24,0.36,Matches
149,Jordan Ayew\Jordan-Ayew,gh GHA,FWMF,Swansea City,eng Premier League,25,1991,36,33,2852,7,2,1,1,2,1,0.22,0.06,0.28,0.19,0.25,6.3,5.5,1.2,0.2,0.04,0.23,0.17,0.21,Matches
150,Karim Azamoum\Karim-Azamoum,fr FRA,MF,Troyes,fr Ligue 1,27,1990,30,26,2278,1,0,0,0,5,1,0.04,0,0.04,0.04,0.04,1.4,1.4,2,0.05,0.08,0.13,0.05,0.13,Matches
151,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,eng Premier League,27,1989,37,37,3330,2,6,0,0,1,0,0.05,0.16,0.22,0.05,0.22,1.3,1.3,3.2,0.04,0.09,0.12,0.04,0.12,Matches
152,Ludovic Baal\Ludovic-Baal,gf GUF,DF,Rennes,fr Ligue 1,31,1986,17,14,1159,0,1,0,0,0,0,0,0.08,0.08,0,0.08,0,0,0.6,0,0.05,0.05,0,0.05,Matches
153,Khouma Babacar\Khouma-Babacar,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,16,1,448,4,1,2,2,1,0,0.8,0.2,1,0.4,0.6,4.7,3.2,0.4,0.97,0.09,1.06,0.66,0.76,Matches
154,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Sassuolo,it Serie A,24,1993,13,8,750,2,1,1,1,0,0,0.24,0.12,0.36,0.12,0.24,3.3,2.6,1,0.4,0.12,0.52,0.31,0.43,Matches
155,Carlos Bacca\Carlos-Bacca,co COL,FW,Villarreal,es La Liga,30,1986,35,30,2477,15,5,1,1,9,0,0.55,0.18,0.73,0.51,0.69,13.6,12.9,4.7,0.49,0.17,0.66,0.46,0.63,Matches
156,Milan Badelj\Milan-Badelj,hr CRO,MF,Fiorentina,it Serie A,28,1989,27,27,2351,2,1,0,0,9,2,0.08,0.04,0.11,0.08,0.11,1.9,1.9,2.4,0.07,0.09,0.17,0.07,0.17,Matches
157,Holger Badstuber\Holger-Badstuber,de GER,DFMF,Stuttgart,de Bundesliga,28,1989,27,24,2173,2,0,0,0,2,0,0.08,0,0.08,0.08,0.08,1.2,1.2,0,0.05,0,0.05,0.05,0.05,Matches
158,Dylan Bahamboula\Dylan-Bahamboula,cg CGO,FWMF,Dijon,fr Ligue 1,22,1995,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches
159,Farès Bahlouli\Fares-Bahlouli,fr FRA,MFFW,Lille,fr Ligue 1,22,1995,11,2,307,1,0,0,0,2,0,0.29,0,0.29,0.29,0.29,0.3,0.3,0.9,0.1,0.26,0.36,0.1,0.36,Matches
160,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,26,19,1663,7,1,0,0,5,0,0.38,0.05,0.43,0.38,0.43,6.4,6.4,1.3,0.35,0.07,0.42,0.35,0.42,Matches
161,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,33,1984,29,29,2538,0,2,0,0,6,0,0,0.07,0.07,0,0.07,0.8,0.8,2.1,0.03,0.07,0.1,0.03,0.1,Matches
162,Leon Bailey\Leon-Bailey,jm JAM,FWDF,Leverkusen,de Bundesliga,19,1997,30,25,2215,9,6,0,0,2,0,0.37,0.24,0.61,0.37,0.61,6.7,6.7,5.8,0.27,0.23,0.51,0.27,0.51,Matches
163,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,13,11,1001,1,0,0,0,2,0,0.09,0,0.09,0.09,0.09,0.9,0.9,0.3,0.08,0.02,0.1,0.08,0.1,Matches
164,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,32,1984,22,22,1909,2,3,2,2,1,0,0.09,0.14,0.24,0,0.14,2,0.5,2,0.1,0.09,0.19,0.02,0.12,Matches
165,Riad Baji?\Riad-Bajic,ba BIH,FWMF,Udinese,it Serie A,23,1994,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.25,0.21,0.46,0.25,0.46,Matches
166,Marvin Bakalorz\Marvin-Bakalorz,de GER,MF,Hannover 96,de Bundesliga,27,1989,28,23,2055,0,1,0,0,4,0,0,0.04,0.04,0,0.04,1.5,1.5,1.8,0.07,0.08,0.15,0.07,0.15,Matches
167,Cédric Bakambu\Cedric-Bakambu,cd COD,FW,Villarreal,es La Liga,26,1991,15,15,1258,9,0,1,1,5,0,0.64,0,0.64,0.57,0.57,5.3,4.6,1.2,0.38,0.08,0.46,0.32,0.41,Matches
168,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Chelsea,eng Premier League,22,1994,29,24,2126,2,2,0,0,4,2,0.08,0.08,0.17,0.08,0.17,3.4,3.4,0.5,0.15,0.02,0.17,0.15,0.17,Matches
169,Zakaria Bakkali\Zakaria-Bakkali,be BEL,FWMF,La Coruña,es La Liga,21,1996,23,10,914,0,0,0,0,5,0,0,0,0,0,0,1.5,1.5,0.6,0.15,0.06,0.2,0.15,0.2,Matches
170,Ridle Baku\Ridle-Baku,de GER,MF,Mainz 05,de Bundesliga,19,1998,3,3,233,2,0,0,0,1,0,0.77,0,0.77,0.77,0.77,0.8,0.8,0.2,0.3,0.08,0.38,0.3,0.38,Matches
171,Keita Baldé\Keita-Balde,sn SEN,FWMF,Monaco,fr Ligue 1,22,1995,23,19,1470,8,5,0,0,3,2,0.49,0.31,0.8,0.49,0.8,5.5,5.5,1.8,0.34,0.11,0.45,0.34,0.45,Matches
172,Sam Baldock\Sam-Baldock,eng ENG,FWMF,Brighton,eng Premier League,28,1989,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
173,Gareth Bale\Gareth-Bale,wal WAL,FWMF,Real Madrid,es La Liga,28,1989,26,20,1794,16,4,1,1,5,0,0.8,0.2,1,0.75,0.95,11.7,11,4.9,0.58,0.25,0.83,0.55,0.79,Matches
174,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,29,1988,18,18,1547,0,2,0,0,1,0,0,0.12,0.12,0,0.12,0.3,0.3,0.9,0.02,0.05,0.07,0.02,0.07,Matches
175,Andrija Bali?\Andrija-Balic,hr CRO,MF,Udinese,it Serie A,19,1997,21,11,1083,0,1,0,0,2,0,0,0.08,0.08,0,0.08,0.7,0.7,0.7,0.06,0.06,0.11,0.06,0.11,Matches
176,Iván Balliu\Ivan-Balliu,al ALB,DF,Metz,fr Ligue 1,25,1992,25,22,1951,0,1,0,0,6,0,0,0.05,0.05,0,0.05,0.2,0.2,1,0.01,0.04,0.05,0.01,0.05,Matches
177,Fodé Ballo-Touré\Fode-Ballo-Toure,fr FRA,DF,Lille,fr Ligue 1,20,1997,27,25,2055,0,0,0,0,5,1,0,0,0,0,0,0.2,0.2,0.3,0.01,0.01,0.02,0.01,0.02,Matches
178,Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,fr Ligue 1,37,1980,21,9,860,1,2,0,0,3,0,0.1,0.21,0.31,0.1,0.31,0.2,0.2,1.2,0.02,0.12,0.14,0.02,0.14,Matches
179,Leon Balogun\Leon-Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,14,14,1173,0,0,0,0,5,1,0,0,0,0,0,0.3,0.3,0,0.02,0,0.02,0.02,0.02,Matches
180,Mario Balotelli\Mario-Balotelli,it ITA,FW,Nice,fr Ligue 1,26,1990,28,26,2272,18,1,6,7,11,1,0.71,0.04,0.75,0.48,0.51,15.6,10.1,4,0.62,0.16,0.77,0.4,0.56,Matches
181,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,27,1990,18,17,1533,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.3,0.01,0.02,0.03,0.01,0.03,Matches
182,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,34,27,2571,7,6,4,4,1,0,0.25,0.21,0.46,0.11,0.32,9.1,6,6,0.32,0.21,0.53,0.21,0.42,Matches
183,Yacine Bammou\Yacine-Bammou,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,16,10,727,3,0,0,0,2,2,0.37,0,0.37,0.37,0.37,1.1,1.1,0.2,0.14,0.03,0.17,0.14,0.17,Matches
184,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,29,1988,31,25,2399,3,3,3,3,9,1,0.11,0.11,0.23,0,0.11,3.8,1.5,5.2,0.14,0.2,0.34,0.06,0.25,Matches
185,Mattia Bani\Mattia-Bani,it ITA,DF,Chievo,it Serie A,23,1993,16,15,1317,0,0,0,0,5,1,0,0,0,0,0,0.3,0.3,0,0.02,0,0.02,0.02,0.02,Matches
186,Beni Baningime\Beni-Baningime,cd COD,MF,Everton,eng Premier League,18,1998,8,1,198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
187,Léo Baptistão\Leo-Baptistao,br BRA,FWMF,Espanyol,es La Liga,24,1992,36,31,2672,8,3,0,0,4,0,0.27,0.1,0.37,0.27,0.37,10.3,10.3,3.7,0.35,0.12,0.47,0.35,0.47,Matches
188,Sekou Baradji\Sekou-Baradji,fr FRA,MF,Amiens,fr Ligue 1,33,1984,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
189,Antonín Barák\Antonin-Barak,cz CZE,MF,Udinese,it Serie A,22,1994,34,31,2713,7,3,0,0,5,0,0.23,0.1,0.33,0.23,0.33,3.5,3.5,3,0.12,0.1,0.22,0.12,0.22,Matches
190,Andrea Barberis\Andrea-Barberis,it ITA,MF,Crotone,it Serie A,23,1993,38,34,3029,2,1,0,0,1,0,0.06,0.03,0.09,0.06,0.09,1.5,1.5,2.1,0.04,0.06,0.11,0.04,0.11,Matches
191,Mariano Barbosa\Mariano-Barbosa,ar ARG,GK,Villarreal,es La Liga,33,1984,13,12,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
192,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,22,1995,26,16,1582,9,1,0,0,9,0,0.51,0.06,0.57,0.51,0.57,3,3,1.4,0.17,0.08,0.25,0.17,0.25,Matches
193,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,32,1985,13,13,1125,0,0,0,0,5,0,0,0,0,0,0,0,0,0.8,0,0.06,0.06,0,0.06,Matches
194,Nicolò Barella\Nicolo-Barella,it ITA,MF,Cagliari,it Serie A,20,1997,34,34,2955,6,2,3,3,14,2,0.18,0.06,0.24,0.09,0.15,3.3,1.1,2.2,0.1,0.07,0.17,0.03,0.1,Matches
195,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,28,1989,27,23,1859,1,1,0,0,5,0,0.05,0.05,0.1,0.05,0.1,0.5,0.5,0.7,0.02,0.04,0.06,0.02,0.06,Matches
196,Ross Barkley\Ross-Barkley,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,2,2,129,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.37,0.08,0.45,0.37,0.45,Matches
197,Aymen Barkok\Aymen-Barkok,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,9,2,314,0,1,0,0,1,0,0,0.29,0.29,0,0.29,0.1,0.1,0.6,0.03,0.17,0.2,0.03,0.2,Matches
198,Ashley Barnes\Ashley-Barnes,at AUT,FW,Burnley,eng Premier League,27,1989,36,21,2165,9,0,0,0,10,0,0.37,0,0.37,0.37,0.37,6.9,6.9,1.7,0.29,0.07,0.36,0.29,0.36,Matches
199,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,eng Premier League,19,1997,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,2.15,0,2.15,2.15,2.15,Matches
200,Antonio Barragán\Antonio-Barragan,es ESP,DFMF,Betis,es La Liga,30,1987,29,28,2370,0,7,0,0,7,0,0,0.27,0.27,0,0.27,0.3,0.3,2.3,0.01,0.09,0.1,0.01,0.1,Matches
201,Antonio Barreca\Antonio-Barreca,it ITA,DFMF,Torino,it Serie A,22,1995,9,3,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,0,0.07,0.08,0,0.08,Matches
202,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,33,1984,28,24,1965,1,2,0,0,5,2,0.05,0.09,0.14,0.05,0.14,1.3,1.3,2.1,0.06,0.09,0.15,0.06,0.15,Matches
203,Barri\Barri,es ESP,MFFW,Getafe,es La Liga,21,1995,2,1,115,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0.1,Matches
204,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,18,1998,12,5,443,3,1,0,0,0,0,0.61,0.2,0.81,0.61,0.81,3,3,1.1,0.6,0.22,0.83,0.6,0.83,Matches
205,Gareth Barry\Gareth-Barry,eng ENG,MF,West Brom,eng Premier League,36,1981,25,22,1923,1,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,1.1,1.1,1.6,0.05,0.07,0.12,0.05,0.12,Matches
206,Fin Bartels\Fin-Bartels,de GER,FW,Werder Bremen,de Bundesliga,30,1987,14,14,1121,2,3,0,0,0,0,0.16,0.24,0.4,0.16,0.4,3,3,3.5,0.24,0.28,0.52,0.24,0.52,Matches
207,Kyle Bartley\Kyle-Bartley,eng ENG,DF,Swansea City,eng Premier League,26,1991,5,2,235,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.09,0.09,0.17,0.09,0.17,Matches
208,Marc Bartra\Marc-Bartra,es ESP,DF,Dortmund,de Bundesliga,26,1991,12,9,807,2,1,0,0,1,0,0.22,0.11,0.33,0.22,0.33,0.4,0.4,0.9,0.04,0.1,0.14,0.04,0.14,Matches
209,Marc Bartra\Marc-Bartra,es ESP,DF,Betis,es La Liga,26,1991,16,16,1419,1,0,0,0,6,0,0.06,0,0.06,0.06,0.06,0.8,0.8,0.6,0.05,0.04,0.09,0.05,0.09,Matches
210,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,36,1981,25,14,1447,0,1,0,0,2,0,0,0.06,0.06,0,0.06,0,0,0.4,0,0.02,0.03,0,0.03,Matches
211,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,25,1992,32,30,2521,4,0,0,0,13,2,0.14,0,0.14,0.14,0.14,3.6,3.6,1.9,0.13,0.07,0.2,0.13,0.2,Matches
212,Nicolas Basin\Nicolas-Basin,fr FRA,DF,Metz,fr Ligue 1,19,1998,5,3,314,1,0,0,0,1,0,0.29,0,0.29,0.29,0.29,0.2,0.2,0.2,0.07,0.05,0.12,0.07,0.12,Matches
213,Dušan Basta\Dusan-Basta,rs SRB,DFMF,Lazio,it Serie A,32,1984,11,9,775,0,1,0,0,0,0,0,0.12,0.12,0,0.12,0.6,0.6,0.4,0.07,0.04,0.11,0.07,0.11,Matches
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FWMF,Fiorentina,it Serie A,20,1996,27,9,1190,2,3,0,0,1,0,0.15,0.23,0.38,0.15,0.38,2.8,2.8,1.1,0.21,0.09,0.3,0.21,0.3,Matches
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FW,Monaco,fr Ligue 1,20,1996,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
216,Samuel Bastien\Samuel-Bastien,be BEL,MFFW,Chievo,it Serie A,20,1996,21,15,1355,1,0,0,0,3,2,0.07,0,0.07,0.07,0.07,0.7,0.7,0.3,0.05,0.02,0.07,0.05,0.07,Matches
217,Borja Bastón\Borja-Baston,es ESP,FW,Málaga,es La Liga,24,1992,20,8,992,2,0,1,2,2,0,0.18,0,0.18,0.09,0.09,4.1,2.6,0.6,0.38,0.06,0.43,0.24,0.29,Matches
218,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Atalanta,it Serie A,18,1999,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.04,0.15,0.19,0.04,0.19,Matches
219,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,26,1991,21,16,1407,4,0,0,0,4,0,0.26,0,0.26,0.26,0.26,2.9,2.9,0.1,0.19,0.01,0.19,0.19,0.19,Matches
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Dortmund,de Bundesliga,23,1993,10,9,839,7,1,0,0,2,0,0.75,0.11,0.86,0.75,0.86,5.9,5.9,0.5,0.64,0.05,0.69,0.64,0.69,Matches
221,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,23,1993,12,3,360,2,1,0,0,0,0,0.5,0.25,0.75,0.5,0.75,1.1,1.1,0.2,0.27,0.04,0.32,0.27,0.32,Matches
222,Moritz Bauer\Moritz-Bauer,at AUT,DFMF,Stoke City,eng Premier League,25,1992,15,15,1306,0,0,0,0,4,0,0,0,0,0,0,0.3,0.3,1.2,0.02,0.09,0.1,0.02,0.1,Matches
223,Robert Bauer\Robert-Bauer,de GER,DF,Werder Bremen,de Bundesliga,22,1995,16,12,956,0,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0,0.01,0.02,0,0.02,Matches
224,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34,34,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
225,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21,1996,29,29,2610,0,0,0,0,4,0,0,0,0,0,0,0.6,0.6,0.4,0.02,0.01,0.03,0.02,0.03,Matches
226,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MFDF,Leverkusen,de Bundesliga,29,1988,22,17,1393,1,0,0,0,3,0,0.06,0,0.06,0.06,0.06,0.9,0.9,0.5,0.06,0.03,0.09,0.06,0.09,Matches
227,Jon Bautista\Jon-Bautista,es ESP,FWMF,Real Sociedad,es La Liga,22,1995,11,1,188,1,0,0,0,0,0,0.48,0,0.48,0.48,0.48,1.7,1.7,0.2,0.9,0.09,1,0.9,1,Matches
228,Paul Baysse\Paul-Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,8,6,570,0,0,0,0,0,1,0,0,0,0,0,0.6,0.6,0,0.1,0,0.1,0.1,0.1,Matches
229,Paul Baysse\Paul-Baysse,fr FRA,DF,Málaga,es La Liga,29,1988,15,13,1241,1,0,0,0,1,0,0.07,0,0.07,0.07,0.07,0.8,0.8,0,0.06,0,0.06,0.06,0.06,Matches
230,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FWMF,Hannover 96,de Bundesliga,20,1996,7,0,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
231,Hervé Bazile\Herve-Bazile,ht HAI,FWMF,Caen,fr Ligue 1,27,1990,19,10,878,0,1,0,0,1,0,0,0.1,0.1,0,0.1,2,2,1.5,0.21,0.15,0.36,0.21,0.36,Matches
232,Riechedly Bazoer\Riechedly-Bazoer,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,13,6,592,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0.1,0.05,0.01,0.06,0.05,0.06,Matches
233,Enrico Bearzotti\Enrico-Bearzotti,it ITA,DFFW,Hellas Verona,it Serie A,20,1996,6,4,410,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches
234,Claudio Beauvue\Claudio-Beauvue,GPE,FW,Leganés,es La Liga,29,1988,28,17,1671,2,0,0,0,4,0,0.11,0,0.11,0.11,0.11,4.7,4.7,1,0.25,0.05,0.31,0.25,0.31,Matches
235,Bebé\Bebe,pt POR,MFFW,Eibar,es La Liga,27,1990,9,3,365,0,1,0,0,0,0,0,0.25,0.25,0,0.25,0.2,0.2,0.8,0.06,0.21,0.27,0.06,0.27,Matches
236,Ihlas Bebou\Ihlas-Bebou,tg TOG,MFFW,Hannover 96,de Bundesliga,23,1994,30,20,2140,5,2,0,0,3,0,0.21,0.08,0.29,0.21,0.29,6,6,5.8,0.25,0.24,0.5,0.25,0.5,Matches
237,Andreas Beck\Andreas-Beck,de GER,DFMF,Stuttgart,de Bundesliga,30,1987,23,22,1927,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,0.3,0.3,1.5,0.01,0.07,0.08,0.01,0.08,Matches
238,Henri Bedimo\Henri-Bedimo,cm CMR,DFMF,Marseille,fr Ligue 1,33,1984,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
239,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,21,1996,5,5,426,1,0,0,0,1,0,0.21,0,0.21,0.21,0.21,0.1,0.1,0,0.01,0,0.01,0.01,0.01,Matches
