Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
587,Benjamin Corgnet\Benjamin-Corgnet,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1987,16,5,551,1,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,Matches
588,Jack Cork\Jack-Cork,eng ENG,MF,Swansea City,eng Premier League,26,1989,35,28,2546,1,2,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches
589,Maxwel Cornet\Maxwel-Cornet,ci CIV,FWMF,Lyon,fr Ligue 1,18,1996,31,16,1512,8,1,0,0,3,1,0.48,0.06,0.54,0.48,0.54,Matches
590,Quentin Cornette\Quentin-Cornette,fr FRA,MF,Montpellier,fr Ligue 1,21,1994,5,1,150,0,0,0,0,1,0,0,0,0,0,0,Matches
591,Imanol Corral\Imanol-Corral,es ESP,DF,Eibar,es La Liga,21,1994,1,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
592,Ángel Correa\Angel-Correa,ar ARG,MFFW,Atlético Madrid,es La Liga,20,1995,26,8,967,5,4,0,0,7,0,0.47,0.37,0.84,0.47,0.84,Matches
593,Joaquín Correa\Joaquin-Correa,ar ARG,MFFW,Sampdoria,it Serie A,20,1994,25,14,1311,3,1,0,0,6,1,0.21,0.07,0.27,0.21,0.27,Matches
594,Rober Correa\Rober-Correa,es ESP,DF,Espanyol,es La Liga,22,1992,7,5,468,0,0,0,0,3,1,0,0,0,0,0,Matches
595,Jonathan Correia\Jonathan-Correia,fr FRA,DF,Nice,fr Ligue 1,21,1994,4,2,235,0,0,0,0,1,0,0,0,0,0,0,Matches
596,Uroš Ćosić\Uros-Cosic,rs SRB,DF,Empoli,it Serie A,22,1992,9,9,810,0,0,0,0,4,0,0,0,0,0,0,Matches
597,Angelo da Costa Júnior\Angelo-da-Costa-Junior,br BRA,GK,Bologna,it Serie A,31,1983,5,5,450,0,0,0,0,1,0,0,0,0,0,0,Matches
598,Andrea Costa\Andrea-Costa,it ITA,DF,Empoli,it Serie A,29,1986,24,23,2081,1,0,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
599,Danny da Costa\Danny-da-Costa,de GER,DF,Ingolstadt 04,de Bundesliga,22,1993,20,17,1525,0,4,0,0,4,0,0,0.24,0.24,0,0.24,Matches
600,Diego Costa\Diego-Costa,es ESP,FW,Chelsea,eng Premier League,26,1988,28,27,2373,12,6,0,0,8,0,0.46,0.23,0.68,0.46,0.68,Matches
601,Douglas Costa\Douglas-Costa,br BRA,MF,Bayern Munich,de Bundesliga,24,1990,27,23,1963,4,9,0,0,1,0,0.18,0.41,0.6,0.18,0.6,Matches
602,Filippo Costa\Filippo-Costa,it ITA,DFMF,Chievo,it Serie A,20,1995,6,0,134,0,0,0,0,0,0,0,0,0,0,0,Matches
603,Hélder Costa\Helder-Costa,pt POR,MFFW,Monaco,fr Ligue 1,21,1994,25,15,1290,3,2,0,0,4,0,0.21,0.14,0.35,0.21,0.35,Matches
604,Jaume Costa\Jaume-Costa,es ESP,DF,Villarreal,es La Liga,27,1988,18,17,1540,1,0,0,0,8,0,0.06,0,0.06,0.06,0.06,Matches
605,Ricardo Costa\Ricardo-Costa,pt POR,DF,Granada,es La Liga,34,1981,14,14,1249,1,0,0,0,7,0,0.07,0,0.07,0.07,0.07,Matches
606,Tino Costa\Tino-Costa,ar ARG,MF,Fiorentina,it Serie A,30,1985,7,3,289,0,0,0,0,3,0,0,0,0,0,0,Matches
607,Tino Costa\Tino-Costa,ar ARG,MF,Genoa,it Serie A,30,1985,12,12,925,0,0,0,0,4,0,0,0,0,0,0,Matches
608,Benoît Costil\Benoit-Costil,fr FRA,GK,Rennes,fr Ligue 1,28,1987,31,31,2790,0,0,0,0,0,0,0,0,0,0,0,Matches
609,Antonio Cotán\Antonio-Cotan,es ESP,MF,Sevilla,es La Liga,19,1995,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
610,Lassana Coulibaly\Lassana-Coulibaly,ml MLI,MF,Bastia,fr Ligue 1,19,1996,15,7,704,1,0,0,0,1,0,0.13,0,0.13,0.13,0.13,Matches
611,Yoann Court\Yoann-Court,fr FRA,MFFW,Troyes,fr Ligue 1,25,1990,25,11,958,0,0,0,0,5,0,0,0,0,0,0,Matches
612,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,Chelsea,eng Premier League,23,1992,23,23,2020,0,0,0,0,1,2,0,0,0,0,0,Matches
613,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,Liverpool,eng Premier League,23,1992,26,24,1996,8,5,0,0,3,1,0.36,0.23,0.59,0.36,0.59,Matches
614,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,eng Premier League,25,1989,37,37,3314,2,4,0,0,1,0,0.05,0.11,0.16,0.05,0.16,Matches
615,Marco Crimi\Marco-Crimi,it ITA,MF,Bologna,it Serie A,25,1990,1,1,44,0,0,0,0,0,0,0,0,0,0,0,Matches
616,Marco Crimi\Marco-Crimi,it ITA,MFFW,Carpi,it Serie A,25,1990,19,10,970,0,1,0,0,9,0,0,0.09,0.09,0,0.09,Matches
617,Lorenzo Crisetig\Lorenzo-Crisetig,it ITA,MF,Bologna,it Serie A,22,1993,5,4,355,0,0,0,0,1,0,0,0,0,0,0,Matches
618,Bryan Cristante\Bryan-Cristante,it ITA,MF,Palermo,it Serie A,20,1995,4,1,94,0,0,0,0,0,0,0,0,0,0,0,Matches
619,Sebastián Cristóforo\Sebastian-Cristoforo,uy URU,MF,Sevilla,es La Liga,21,1993,21,17,1440,0,1,0,0,5,0,0,0.06,0.06,0,0.06,Matches
620,Enzo Crivelli\Enzo-Crivelli,fr FRA,FW,Bordeaux,fr Ligue 1,20,1995,29,15,1531,3,4,0,0,8,1,0.18,0.24,0.41,0.18,0.41,Matches
621,Roberto Crivello\Roberto-Crivello,it ITA,DF,Frosinone,it Serie A,23,1991,17,16,1439,0,1,0,0,5,0,0,0.06,0.06,0,0.06,Matches
622,Daniele Croce\Daniele-Croce,it ITA,MF,Empoli,it Serie A,32,1982,28,19,1789,0,1,0,0,3,0,0,0.05,0.05,0,0.05,Matches
623,Peter Crouch\Peter-Crouch,eng ENG,FW,Stoke City,eng Premier League,34,1981,11,4,463,0,1,0,0,0,0,0,0.19,0.19,0,0.19,Matches
624,Juan Cuadrado\Juan-Cuadrado,co COL,DFFW,Chelsea,eng Premier League,27,1988,1,0,27,0,0,0,0,0,0,0,0,0,0,0,Matches
625,Juan Cuadrado\Juan-Cuadrado,co COL,MFFW,Juventus,it Serie A,27,1988,28,16,1724,4,5,0,0,2,0,0.21,0.26,0.47,0.21,0.47,Matches
626,Iván Cuéllar\Ivan-Cuellar,es ESP,GK,Sporting Gijón,es La Liga,31,1984,32,32,2880,0,0,0,0,4,0,0,0,0,0,0,Matches
627,Isaac Cuenca\Isaac-Cuenca,es ESP,MFFW,Granada,es La Liga,24,1991,12,8,789,2,3,0,0,0,0,0.23,0.34,0.57,0.23,0.57,Matches
628,Mauricio Cuero\Mauricio-Cuero,co COL,MFFW,Levante,es La Liga,22,1993,13,5,488,0,1,0,0,1,0,0,0.18,0.18,0,0.18,Matches
629,Emmanuel Culio\Emmanuel-Culio,ar ARG,MF,Las Palmas,es La Liga,31,1983,12,6,560,0,0,0,0,2,1,0,0,0,0,0,Matches
630,Josh Cullen\Josh-Cullen,ie IRL,DFMF,West Ham,eng Premier League,19,1996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
631,Curro\Curro,es ESP,MF,Sevilla,es La Liga,19,1996,4,3,302,0,1,0,0,3,0,0,0.3,0.3,0,0.3,Matches
632,Marco D'Alessandro\Marco-DAlessandro,it ITA,FWMF,Atalanta,it Serie A,24,1991,23,11,1152,3,2,0,0,3,0,0.23,0.16,0.39,0.23,0.39,Matches
633,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DFMF,Inter,it Serie A,26,1988,20,18,1616,2,0,0,0,4,1,0.11,0,0.11,0.11,0.11,Matches
634,Damien Da Silva\Damien-Da-Silva,fr FRA,DF,Caen,fr Ligue 1,27,1988,28,28,2481,2,0,0,0,4,1,0.07,0,0.07,0.07,0.07,Matches
635,Bryan Dabo\Bryan-Dabo,bf BFA,MFDF,Montpellier,fr Ligue 1,23,1992,36,32,2851,5,1,0,0,7,0,0.16,0.03,0.19,0.16,0.19,Matches
636,Mouhamadou Dabo\Mouhamadou-Dabo,fr FRA,DF,Troyes,fr Ligue 1,28,1986,17,14,1061,0,0,0,0,3,1,0,0,0,0,0,Matches
637,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,M'Gladbach,de Bundesliga,19,1996,32,27,2066,5,8,0,0,4,0,0.22,0.35,0.57,0.22,0.57,Matches
638,Dario Dainelli\Dario-Dainelli,it ITA,DF,Chievo,it Serie A,36,1979,18,15,1378,1,0,0,0,5,0,0.07,0,0.07,0.07,0.07,Matches
639,Felipe dal Belo\Felipe-dal-Belo,br BRA,DF,Udinese,it Serie A,31,1984,26,26,2139,1,1,0,0,11,1,0.04,0.04,0.08,0.04,0.08,Matches
640,Leandro Damião\Leandro-Damiao,br BRA,FW,Betis,es La Liga,26,1989,3,1,129,0,0,0,0,0,0,0,0,0,0,0,Matches
641,Gaël Danic\Gael-Danic,fr FRA,MFFW,Bastia,fr Ligue 1,33,1981,37,32,2696,5,4,1,1,7,0,0.17,0.13,0.3,0.13,0.27,Matches
642,Charlie Daniels\Charlie-Daniels,eng ENG,DF,Bournemouth,eng Premier League,28,1986,37,37,3285,3,5,2,2,2,0,0.08,0.14,0.22,0.03,0.16,Matches
643,Danilo\Danilo,br BRA,DF,Real Madrid,es La Liga,24,1991,24,23,2040,2,5,0,0,6,0,0.09,0.22,0.31,0.09,0.31,Matches
644,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,eng Premier League,28,1987,35,35,3150,5,1,0,0,7,0,0.14,0.03,0.17,0.14,0.17,Matches
645,Dante\Dante,br BRA,DF,Bayern Munich,de Bundesliga,31,1983,1,0,18,0,0,0,0,0,0,0,0,0,0,0,Matches
646,Dante\Dante,br BRA,DF,Wolfsburg,de Bundesliga,31,1983,23,23,2065,1,0,0,0,6,2,0.04,0,0.04,0.04,0.04,Matches
647,Romain Danzé\Romain-Danze,fr FRA,DF,Rennes,fr Ligue 1,29,1986,21,19,1612,0,3,0,0,3,0,0,0.17,0.17,0,0.17,Matches
648,Fabio Daprelà\Fabio-Daprela,ch SUI,DFMF,Carpi,it Serie A,24,1991,2,0,62,0,0,0,0,1,0,0,0,0,0,0,Matches
649,Fabio Daprelà\Fabio-Daprela,ch SUI,MF,Palermo,it Serie A,24,1991,5,1,154,0,0,0,0,1,0,0,0,0,0,0,Matches
650,Stéphane Darbion\Stephane-Darbion,fr FRA,MF,Troyes,fr Ligue 1,31,1984,26,18,1654,1,2,0,0,3,1,0.05,0.11,0.16,0.05,0.16,Matches
651,Sergi Darder\Sergi-Darder,es ESP,MF,Málaga,es La Liga,21,1993,1,1,83,0,0,0,0,1,0,0,0,0,0,0,Matches
652,Sergi Darder\Sergi-Darder,es ESP,MF,Lyon,fr Ligue 1,21,1993,26,18,1477,2,1,0,0,1,0,0.12,0.06,0.18,0.12,0.18,Matches
653,Vladimír Darida\Vladimir-Darida,cz CZE,MF,Hertha BSC,de Bundesliga,24,1990,31,30,2589,5,2,0,0,6,0,0.17,0.07,0.24,0.17,0.24,Matches
654,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,24,1990,9,9,810,0,0,0,0,0,0,0,0,0,0,0,Matches
655,Matteo Darmian\Matteo-Darmian,it ITA,DF,Manchester Utd,eng Premier League,25,1989,28,24,1924,1,0,0,0,8,0,0.05,0,0.05,0.05,0.05,Matches
656,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,eng Premier League,22,1993,17,14,1291,0,2,0,0,3,0,0,0.14,0.14,0,0.14,Matches
657,Tom Davies\Tom-Davies,eng ENG,FW,Everton,eng Premier League,17,1998,2,1,98,0,0,0,0,0,0,0,0,0,0,0,Matches
658,Kelvin Davis\Kelvin-Davis,eng ENG,GK,Southampton,eng Premier League,38,1976,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
659,Steven Davis\Steven-Davis,nir NIR,MF,Southampton,eng Premier League,30,1985,34,31,2602,5,3,0,0,4,0,0.17,0.1,0.28,0.17,0.28,Matches
660,Craig Dawson\Craig-Dawson,eng ENG,DF,West Brom,eng Premier League,25,1990,38,38,3384,4,0,0,0,3,0,0.11,0,0.11,0.11,0.11,Matches
661,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Wolfsburg,de Bundesliga,24,1991,2,2,164,0,0,0,0,1,0,0,0,0,0,0,Matches
662,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,eng Premier League,24,1991,25,22,2002,7,9,0,0,2,0,0.31,0.4,0.72,0.31,0.72,Matches
663,Paolo De Ceglie\Paolo-De-Ceglie,it ITA,DF,Marseille,fr Ligue 1,28,1986,7,3,305,0,0,0,0,1,0,0,0,0,0,0,Matches
664,Ritchie De Laet\Ritchie-De-Laet,be BEL,DF,Leicester City,eng Premier League,26,1988,12,7,657,1,0,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
665,Sebastien De Maio\Sebastien-De-Maio,fr FRA,DF,Genoa,it Serie A,28,1987,28,25,2234,1,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,Matches
666,Rodrigo De Paul\Rodrigo-De-Paul,ar ARG,MFFW,Valencia,es La Liga,21,1994,9,6,520,0,0,0,0,3,0,0,0,0,0,0,Matches
667,Nill De Pauw\Nill-De-Pauw,cd COD,MF,Guingamp,fr Ligue 1,25,1990,13,3,365,0,0,0,0,2,0,0,0,0,0,0,Matches
668,Daniele De Rossi\Daniele-De-Rossi,it ITA,MFDF,Roma,it Serie A,32,1983,24,23,1905,1,2,0,0,9,0,0.05,0.09,0.14,0.05,0.14,Matches
669,Morgan De Sanctis\Morgan-De-Sanctis,it ITA,GK,Roma,it Serie A,38,1977,4,4,360,0,0,0,0,0,0,0,0,0,0,0,Matches
670,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,Milan,it Serie A,22,1992,22,21,1840,0,1,0,0,3,0,0,0.05,0.05,0,0.05,Matches
671,Lorenzo De Silvestri\Lorenzo-De-Silvestri,it ITA,MFDF,Sampdoria,it Serie A,27,1988,17,17,1392,1,2,0,0,4,0,0.06,0.13,0.19,0.06,0.19,Matches
672,Lucas Deaux\Lucas-Deaux,fr FRA,MFDF,Nantes,fr Ligue 1,26,1988,16,13,1184,0,0,0,0,3,0,0,0,0,0,0,Matches
673,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,Bordeaux,fr Ligue 1,30,1985,9,9,780,0,0,0,0,1,0,0,0,0,0,0,Matches
674,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,Arsenal,eng Premier League,30,1985,2,2,142,0,0,0,0,0,0,0,0,0,0,0,Matches
675,Troy Deeney\Troy-Deeney,eng ENG,FWMF,Watford,eng Premier League,27,1988,38,36,3291,13,7,6,7,6,0,0.36,0.19,0.55,0.19,0.38,Matches
676,Jermain Defoe\Jermain-Defoe,eng ENG,FW,Sunderland,eng Premier League,32,1982,33,28,2550,15,1,1,1,3,0,0.53,0.04,0.56,0.49,0.53,Matches
677,Grégoire Defrel\Gregoire-Defrel,mq MTQ,FW,Sassuolo,it Serie A,24,1991,33,24,2050,7,3,0,0,3,1,0.31,0.13,0.44,0.31,0.44,Matches
678,Romain Del Castillo\Romain-Del-Castillo,fr FRA,FWMF,Lyon,fr Ligue 1,19,1996,2,0,37,0,0,0,0,0,0,0,0,0,0,0,Matches
679,Damien Delaney\Damien-Delaney,ie IRL,DF,Crystal Palace,eng Premier League,34,1981,32,32,2880,2,3,0,0,2,0,0.06,0.09,0.16,0.06,0.16,Matches
680,Jonathan Delaplace\Jonathan-Delaplace,fr FRA,MF,Caen,fr Ligue 1,29,1986,22,21,1560,0,2,0,0,2,0,0,0.12,0.12,0,0.12,Matches
681,Fabio Della Giovanna\Fabio-Della-Giovanna,it ITA,DF,Inter,it Serie A,18,1997,1,0,10,0,0,0,0,0,0,0,0,0,0,0,Matches
682,Andy Delort\Andy-Delort,dz ALG,FW,Caen,fr Ligue 1,23,1991,36,34,3137,12,2,4,5,5,0,0.34,0.06,0.4,0.23,0.29,Matches
683,Fabian Delph\Fabian-Delph,eng ENG,MF,Manchester City,eng Premier League,25,1989,17,8,753,2,0,0,0,0,0,0.24,0,0.24,0.24,0.24,Matches
684,Mana Dembélé\Mana-Dembele,ml MLI,FW,Guingamp,fr Ligue 1,26,1988,13,4,432,0,0,0,0,2,0,0,0,0,0,0,Matches
685,Mousa Dembélé\Mousa-Dembele,be BEL,MF,Tottenham,eng Premier League,28,1987,29,27,2265,3,1,0,0,3,0,0.12,0.04,0.16,0.12,0.16,Matches
686,Ousmane Dembélé\Ousmane-Dembele,fr FRA,MFFW,Rennes,fr Ligue 1,18,1997,26,22,1900,12,5,1,1,1,0,0.57,0.24,0.81,0.52,0.76,Matches
687,Martín Demichelis\Martin-Demichelis,ar ARG,DF,Manchester City,eng Premier League,34,1980,20,10,1021,0,0,0,0,3,0,0,0,0,0,0,Matches
688,Johannes van den Bergh\Johannes-van-den-Bergh,de GER,MF,Hertha BSC,de Bundesliga,28,1986,13,1,236,0,1,0,0,1,0,0,0.38,0.38,0,0.38,Matches
689,Germán Denis\German-Denis,ar ARG,FW,Atalanta,it Serie A,33,1981,15,12,974,4,1,1,2,0,0,0.37,0.09,0.46,0.28,0.37,Matches
690,Memphis Depay\Memphis-Depay,nl NED,MF,Manchester Utd,eng Premier League,21,1994,29,16,1484,2,0,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
691,Mathieu Deplagne\Mathieu-Deplagne,fr FRA,DF,Montpellier,fr Ligue 1,23,1991,25,21,1798,0,0,0,0,6,0,0,0,0,0,0,Matches
692,Rafael van der Vaart\Rafael-van-der-Vaart,nl NED,MF,Betis,es La Liga,32,1983,7,2,183,0,0,0,0,0,0,0,0,0,0,0,Matches
693,Gregory van der Wiel\Gregory-van-der-Wiel,nl NED,DF,Paris S-G,fr Ligue 1,27,1988,17,16,1378,2,3,0,0,2,0,0.13,0.2,0.33,0.13,0.33,Matches
694,Mattia Destro\Mattia-Destro,it ITA,FW,Bologna,it Serie A,24,1991,27,25,2132,8,3,2,3,9,0,0.34,0.13,0.46,0.25,0.38,Matches
695,Gerard Deulofeu\Gerard-Deulofeu,es ESP,MFFW,Everton,eng Premier League,21,1994,26,16,1383,2,8,0,0,2,0,0.13,0.52,0.65,0.13,0.65,Matches
696,Antoine Devaux\Antoine-Devaux,fr FRA,MF,Reims,fr Ligue 1,30,1985,33,33,2810,1,1,0,0,8,3,0.03,0.03,0.06,0.03,0.06,Matches
697,Deyverson\Deyverson,br BRA,FW,Levante,es La Liga,24,1991,33,24,2155,9,1,0,0,12,2,0.38,0.04,0.42,0.38,0.42,Matches
698,Jean Deza\Jean-Deza,pe PER,MFFW,Montpellier,fr Ligue 1,22,1993,7,2,193,0,0,0,0,0,0,0,0,0,0,0,Matches
699,Antonio Di Gaudio\Antonio-Di-Gaudio,it ITA,MFFW,Carpi,it Serie A,25,1989,29,16,1505,3,3,0,0,2,0,0.18,0.18,0.36,0.18,0.36,Matches
700,Lorenzo Di Livio\Lorenzo-Di-Livio,it ITA,MF,Roma,it Serie A,18,1997,1,0,21,0,0,0,0,1,0,0,0,0,0,0,Matches
701,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,Paris S-G,fr Ligue 1,27,1988,29,26,2122,10,18,0,0,0,0,0.42,0.76,1.19,0.42,1.19,Matches
702,Antonio Di Natale\Antonio-Di-Natale,it ITA,FW,Udinese,it Serie A,37,1977,23,12,1148,2,4,1,1,0,0,0.16,0.31,0.47,0.08,0.39,Matches
703,Franco Di Santo\Franco-Di-Santo,ar ARG,FW,Schalke 04,de Bundesliga,26,1989,25,13,1301,2,1,0,0,3,0,0.14,0.07,0.21,0.14,0.21,Matches
704,Issiar Dia\Issiar-Dia,sn SEN,FW,Gazélec Ajaccio,fr Ligue 1,28,1987,11,5,358,0,0,0,0,0,0,0,0,0,0,0,Matches
705,Cheick Diabaté\Cheick-Diabate,ml MLI,FW,Bordeaux,fr Ligue 1,27,1988,22,17,1440,10,4,1,1,0,1,0.62,0.25,0.87,0.56,0.81,Matches
706,Abou Diaby\Abou-Diaby,fr FRA,MF,Marseille,fr Ligue 1,29,1986,3,2,134,0,0,0,0,0,0,0,0,0,0,0,Matches
707,Fallou Diagne\Fallou-Diagne,sn SEN,DF,Rennes,fr Ligue 1,25,1989,22,21,1858,5,0,2,2,7,0,0.24,0,0.24,0.15,0.15,Matches
708,Modibo Diakité\Modibo-Diakite,fr FRA,DF,Frosinone,it Serie A,28,1987,18,18,1620,1,0,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
709,Modibo Diakité\Modibo-Diakite,fr FRA,DF,Sampdoria,it Serie A,28,1987,8,7,651,0,0,0,0,4,0,0,0,0,0,0,Matches
710,Abdoulaye Diallo\Abdoulaye-Diallo,sn SEN,GK,Rennes,fr Ligue 1,23,1992,7,7,630,0,0,0,0,0,0,0,0,0,0,0,Matches
711,Mustapha Diallo\Mustapha-Diallo,sn SEN,MF,Guingamp,fr Ligue 1,29,1986,30,21,1913,1,2,0,0,12,0,0.05,0.09,0.14,0.05,0.14,Matches
712,Sadio Diallo\Sadio-Diallo,gn GUI,MFFW,Bastia,fr Ligue 1,24,1990,15,9,711,2,2,0,0,2,0,0.25,0.25,0.51,0.25,0.51,Matches
713,Alessandro Diamanti\Alessandro-Diamanti,it ITA,FWMF,Watford,eng Premier League,32,1983,3,0,67,0,0,0,0,0,0,0,0,0,0,0,Matches
714,Alessandro Diamanti\Alessandro-Diamanti,it ITA,FWMF,Atalanta,it Serie A,32,1983,16,9,857,1,1,0,0,4,0,0.11,0.11,0.21,0.11,0.21,Matches
715,Lassana Diarra\Lassana-Diarra,fr FRA,MF,Marseille,fr Ligue 1,30,1985,26,25,2084,1,1,0,0,4,0,0.04,0.04,0.09,0.04,0.09,Matches
716,Amadou Diawara\Amadou-Diawara,gn GUI,MF,Bologna,it Serie A,18,1997,34,31,2731,0,1,0,0,11,2,0,0.03,0.03,0,0.03,Matches
717,Júnior Díaz\Junior-Diaz,cr CRC,DF,Darmstadt 98,de Bundesliga,31,1983,12,9,868,0,0,0,0,2,0,0,0,0,0,0,Matches
718,Marcelo Díaz\Marcelo-Diaz,cl CHI,MF,Hamburger SV,de Bundesliga,28,1986,11,4,466,0,0,0,0,1,0,0,0,0,0,0,Matches
719,Marcelo Díaz\Marcelo-Diaz,cl CHI,MF,Celta Vigo,es La Liga,28,1986,14,10,987,0,2,0,0,3,0,0,0.18,0.18,0,0.18,Matches
720,Néstor Díaz\Nestor-Diaz,es ESP,GK,Celta Vigo,es La Liga,23,1992,1,0,6,0,0,0,0,0,0,0,0,0,0,0,Matches
721,Daniel Didavi\Daniel-Didavi,de GER,MFFW,Stuttgart,de Bundesliga,25,1990,31,30,2420,13,3,2,2,9,1,0.48,0.11,0.6,0.41,0.52,Matches
722,Étienne Didot\Etienne-Didot,fr FRA,MF,Toulouse,fr Ligue 1,32,1983,23,21,1642,0,2,0,0,1,0,0,0.11,0.11,0,0.11,Matches
723,Serey Die\Serey-Die,ci CIV,MF,Stuttgart,de Bundesliga,30,1984,23,23,1815,1,2,0,0,9,1,0.05,0.1,0.15,0.05,0.15,Matches
724,Diego\Diego,br BRA,MFFW,Reims,fr Ligue 1,27,1988,23,15,1448,3,3,1,1,4,0,0.19,0.19,0.37,0.12,0.31,Matches
725,Dennis Diekmeier\Dennis-Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,25,1989,22,15,1447,0,0,0,0,1,0,0,0,0,0,0,Matches
726,Eric Dier\Eric-Dier,eng ENG,MF,Tottenham,eng Premier League,21,1994,37,37,3263,3,2,0,0,10,0,0.08,0.06,0.14,0.08,0.14,Matches
727,Charles Diers\Charles-Diers,fr FRA,MF,Angers,fr Ligue 1,34,1981,15,5,488,1,0,0,0,0,0,0.18,0,0.18,0.18,0.18,Matches
728,Tim Dierßen\Tim-Dierssen,de GER,MF,Hannover 96,de Bundesliga,19,1996,1,0,20,0,0,0,0,0,0,0,0,0,0,0,Matches
729,Didier Digard\Didier-Digard,fr FRA,MF,Betis,es La Liga,29,1986,8,2,302,0,0,0,0,2,0,0,0,0,0,0,Matches
730,Lucas Digne\Lucas-Digne,fr FRA,DF,Roma,it Serie A,22,1993,33,32,2857,3,3,0,0,4,0,0.09,0.09,0.19,0.09,0.19,Matches
731,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Southampton,eng Premier League,24,1991,34,34,3060,3,0,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
732,Ismaël Diomandé\Ismael-Diomande,ci CIV,MF,Caen,fr Ligue 1,22,1992,6,5,406,0,0,0,0,1,0,0,0,0,0,0,Matches
733,Ismaël Diomandé\Ismael-Diomande,ci CIV,MF,Saint-Étienne,fr Ligue 1,22,1992,7,3,305,0,0,0,0,1,0,0,0,0,0,0,Matches
734,Federico Dionisi\Federico-Dionisi,it ITA,FW,Frosinone,it Serie A,28,1987,32,28,2443,9,4,1,1,11,1,0.33,0.15,0.48,0.29,0.44,Matches
735,Issa Diop\Issa-Diop,fr FRA,DF,Toulouse,fr Ligue 1,18,1997,21,21,1890,1,0,0,0,5,2,0.05,0,0.05,0.05,0.05,Matches
736,Papakouli Diop\Papakouli-Diop,sn SEN,MF,Espanyol,es La Liga,29,1986,30,29,2478,3,1,0,0,14,1,0.11,0.04,0.15,0.11,0.15,Matches
737,Assane Dioussé\Assane-Diousse,sn SEN,MF,Empoli,it Serie A,17,1997,15,9,864,0,0,0,0,3,1,0,0,0,0,0,Matches
738,Nabil Dirar\Nabil-Dirar,ma MAR,MFFW,Monaco,fr Ligue 1,29,1986,20,20,1548,2,9,0,0,2,1,0.12,0.52,0.64,0.12,0.64,Matches
739,Sylvain Distin\Sylvain-Distin,fr FRA,DF,Bournemouth,eng Premier League,37,1977,12,9,843,0,0,0,0,0,0,0,0,0,0,0,Matches
740,Brice Dja Djédjé\Brice-Dja-Djedje,ci CIV,DF,Marseille,fr Ligue 1,24,1990,19,17,1476,0,0,0,0,2,0,0,0,0,0,0,Matches
741,Constant Djakpa\Constant-Djakpa,ci CIV,DFMF,Eint Frankfurt,de Bundesliga,28,1986,12,8,752,0,0,0,0,2,0,0,0,0,0,0,Matches
742,Koffi Djidji\Koffi-Djidji,ci CIV,DF,Nantes,fr Ligue 1,22,1992,22,20,1794,0,0,0,0,4,0,0,0,0,0,0,Matches
743,Alexander Djiku\Alexander-Djiku,gh GHA,DF,Bastia,fr Ligue 1,20,1994,20,19,1510,0,0,0,0,6,1,0,0,0,0,0,Matches
744,Papy Djilobodji\Papy-Djilobodji,sn SEN,DF,Werder Bremen,de Bundesliga,26,1988,14,14,1260,2,1,0,0,6,0,0.14,0.07,0.21,0.14,0.21,Matches
745,Berat Djimsiti\Berat-Djimsiti,al ALB,DF,Atalanta,it Serie A,22,1993,3,3,270,0,0,0,0,1,0,0,0,0,0,0,Matches
746,Johan Djourou\Johan-Djourou,ch SUI,DF,Hamburger SV,de Bundesliga,28,1987,26,26,2292,2,0,0,0,7,1,0.08,0,0.08,0.08,0.08,Matches
747,Dodô\Dodo,br BRA,MFDF,Sampdoria,it Serie A,23,1992,17,16,1420,0,1,0,0,4,0,0,0.06,0.06,0,0.06,Matches
