Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1688,Walid Mesloub\Walid-Mesloub,dz ALG,MF,Lorient,fr Ligue 1,30,1985,21,11,1181,0,1,0,0,2,1,0,0.08,0.08,0,0.08,Matches
1689,Lionel Messi\Lionel-Messi,ar ARG,FW,Barcelona,es La Liga,29,1987,34,32,2828,37,9,6,7,6,0,1.18,0.29,1.46,0.99,1.27,Matches
1690,Thomas Meunier\Thomas-Meunier,be BEL,DF,Paris S-G,fr Ligue 1,24,1991,22,18,1695,1,4,0,0,3,0,0.05,0.21,0.27,0.05,0.27,Matches
1691,Mexer\Mexer,mz MOZ,DF,Rennes,fr Ligue 1,27,1988,23,20,1817,1,1,0,0,3,0,0.05,0.05,0.1,0.05,0.1,Matches
1692,Max Meyer\Max-Meyer,de GER,MFFW,Schalke 04,de Bundesliga,20,1995,27,18,1666,1,1,0,0,4,0,0.05,0.05,0.11,0.05,0.11,Matches
1693,David Meyler\David-Meyler,ie IRL,MFDF,Hull City,eng Premier League,27,1989,20,9,962,1,1,0,0,2,0,0.09,0.09,0.19,0.09,0.19,Matches
1694,Senna Miangue\Senna-Miangue,be BEL,DF,Cagliari,it Serie A,19,1997,4,0,137,0,0,0,0,1,0,0,0,0,0,0,Matches
1695,Senna Miangue\Senna-Miangue,be BEL,DF,Inter,it Serie A,19,1997,3,1,124,0,0,0,0,0,0,0,0,0,0,0,Matches
1696,Michel\Michel,br BRA,DF,Las Palmas,es La Liga,26,1990,25,24,2082,0,4,0,0,5,0,0,0.17,0.17,0,0.17,Matches
1697,Mathieu Michel\Mathieu-Michel,fr FRA,GK,Angers,fr Ligue 1,24,1991,23,23,2070,0,0,0,0,1,0,0,0,0,0,0,Matches
1698,Clément Michelin\Clement-Michelin,fr FRA,MFDF,Toulouse,fr Ligue 1,19,1997,8,6,480,0,0,0,0,1,0,0,0,0,0,0,Matches
1699,Tom Mickel\Tom-Mickel,de GER,GK,Hamburger SV,de Bundesliga,27,1989,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
1700,Giulio Migliaccio\Giulio-Migliaccio,it ITA,DFMF,Atalanta,it Serie A,35,1981,3,0,12,0,0,0,0,0,0,0,0,0,0,0,Matches
1701,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,eng Premier League,28,1988,28,28,2520,0,0,0,0,0,0,0,0,0,0,0,Matches
1702,Guido Milán\Guido-Milan,ar ARG,DF,Metz,fr Ligue 1,29,1987,22,18,1734,1,0,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
1703,Hrvoje Milić\Hrvoje-Milic,hr CRO,MFDF,Fiorentina,it Serie A,27,1989,17,16,1250,0,4,0,0,4,0,0,0.29,0.29,0,0.29,Matches
1704,Hrvoje Miličević\Hrvoje-Milicevic,hr CRO,DF,Pescara,it Serie A,23,1993,3,1,133,0,0,0,0,1,0,0,0,0,0,0,Matches
1705,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,Napoli,it Serie A,22,1994,17,4,559,5,1,0,0,1,0,0.81,0.16,0.97,0.81,0.97,Matches
1706,Sergej Milinković-Savić\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,it Serie A,21,1995,34,31,2727,4,7,0,0,8,0,0.13,0.23,0.36,0.13,0.36,Matches
1707,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,eng Premier League,25,1991,14,14,1224,2,1,2,2,4,0,0.15,0.07,0.22,0,0.07,Matches
1708,James Milner\James-Milner,eng ENG,DF,Liverpool,eng Premier League,30,1986,36,36,3154,7,3,7,8,5,0,0.2,0.09,0.29,0,0.09,Matches
1709,Alexander Milošević\Alexander-Milosevic,se SWE,DF,Darmstadt 98,de Bundesliga,24,1992,18,18,1597,0,0,0,0,4,0,0,0,0,0,0,Matches
1710,Santi Mina\Santi-Mina,es ESP,FWMF,Valencia,es La Liga,20,1995,29,13,1415,6,2,0,0,2,0,0.38,0.13,0.51,0.38,0.51,Matches
1711,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,eng Premier League,23,1993,7,5,506,0,0,0,0,0,0,0,0,0,0,0,Matches
1712,Rafa Mir\Rafa-Mir,es ESP,FW,Valencia,es La Liga,19,1997,2,0,9,0,0,0,0,0,0,0,0,0,0,0,Matches
1713,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,eng Premier League,28,1987,35,23,2074,4,7,0,0,2,0,0.17,0.3,0.48,0.17,0.48,Matches
1714,Miranda\Miranda,br BRA,DF,Inter,it Serie A,31,1984,32,32,2880,0,0,0,0,6,0,0,0,0,0,0,Matches
1715,Antonio Mirante\Antonio-Mirante,it ITA,GK,Bologna,it Serie A,33,1983,21,21,1879,0,0,0,0,0,0,0,0,0,0,0,Matches
1716,Simone Missiroli\Simone-Missiroli,it ITA,MF,Sassuolo,it Serie A,30,1986,13,9,761,0,0,0,0,3,0,0,0,0,0,0,Matches
1717,Demetri Mitchell\Demetri-Mitchell,eng ENG,DF,Manchester Utd,eng Premier League,19,1997,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
1718,Alexandru Mitriță\Alexandru-Mitrita,ro ROU,MFFW,Pescara,it Serie A,21,1995,15,4,553,1,2,0,0,1,0,0.16,0.33,0.49,0.16,0.49,Matches
1719,Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,DFMF,Hertha BSC,de Bundesliga,19,1997,12,5,466,0,1,0,0,4,2,0,0.19,0.19,0,0.19,Matches
1720,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Manchester Utd,eng Premier League,27,1989,24,15,1348,4,1,0,0,1,0,0.27,0.07,0.33,0.27,0.33,Matches
1721,Filip Mladenović\Filip-Mladenovic,rs SRB,DF,Köln,de Bundesliga,24,1991,2,0,11,0,0,0,0,0,0,0,0,0,0,0,Matches
1722,Jan Mlakar\Jan-Mlakar,si SVN,FW,Fiorentina,it Serie A,17,1998,1,0,21,0,0,0,0,0,0,0,0,0,0,0,Matches
1723,Justin Möbius\Justin-Mobius,de GER,MF,Wolfsburg,de Bundesliga,19,1997,2,0,48,0,0,0,0,0,0,0,0,0,0,0,Matches
1724,Anthony Modeste\Anthony-Modeste,fr FRA,FW,Köln,de Bundesliga,28,1988,34,34,2971,25,2,3,4,3,0,0.76,0.06,0.82,0.67,0.73,Matches
1725,Luka Modrić\Luka-Modric,hr CRO,MF,Real Madrid,es La Liga,30,1985,25,22,1885,1,2,0,0,2,0,0.05,0.1,0.14,0.05,0.14,Matches
1726,Wilfried Moimbé\Wilfried-Moimbe,fr FRA,MF,Nantes,fr Ligue 1,27,1988,8,1,174,0,0,0,0,0,0,0,0,0,0,0,Matches
1727,Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,30,1985,30,29,2655,0,1,0,0,5,0,0,0.03,0.03,0,0.03,Matches
1728,Cristian Molinaro\Cristian-Molinaro,it ITA,DF,Torino,it Serie A,33,1983,10,9,751,0,2,0,0,2,0,0,0.24,0.24,0,0.24,Matches
1729,Florent Mollet\Florent-Mollet,fr FRA,MF,Metz,fr Ligue 1,24,1991,25,9,892,0,1,0,0,4,0,0,0.1,0.1,0,0.1,Matches
1730,Momo\Momo,es ESP,MFFW,Las Palmas,es La Liga,34,1982,23,12,1242,3,0,1,1,3,0,0.22,0,0.22,0.14,0.14,Matches
1731,Cédric Mongongu\Cedric-Mongongu,cd COD,DF,Montpellier,fr Ligue 1,27,1989,3,0,29,0,0,0,0,0,0,0,0,0,0,0,Matches
1732,Kévin Monnet-Paquet\Kevin-Monnet-Paquet,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,27,1988,34,27,2368,4,4,0,0,0,0,0.15,0.15,0.3,0.15,0.3,Matches
1733,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,eng Premier League,30,1986,36,35,3153,0,2,0,0,5,0,0,0.06,0.06,0,0.06,Matches
1734,Jefferson Montero\Jefferson-Montero,ec ECU,MFFW,Swansea City,eng Premier League,26,1989,13,2,489,0,1,0,0,0,0,0,0.18,0.18,0,0.18,Matches
1735,Riccardo Montolivo\Riccardo-Montolivo,it ITA,MF,Milan,it Serie A,31,1985,9,9,778,0,0,0,0,2,0,0,0,0,0,0,Matches
1736,Ángel Montoro\Angel-Montoro,es ESP,MF,Las Palmas,es La Liga,28,1988,17,12,1107,0,1,0,0,1,0,0,0.08,0.08,0,0.08,Matches
1737,Martín Montoya\Martin-Montoya,es ESP,DF,Valencia,es La Liga,25,1991,29,26,2218,2,1,0,0,8,0,0.08,0.04,0.12,0.08,0.12,Matches
1738,Walter Montoya\Walter-Montoya,ar ARG,FW,Sevilla,es La Liga,23,1993,4,1,114,0,0,0,0,0,0,0,0,0,0,0,Matches
1739,Emre Mor\Emre-Mor,tr TUR,MFFW,Dortmund,de Bundesliga,19,1997,12,5,478,1,1,0,0,0,1,0.19,0.19,0.38,0.19,0.38,Matches
1740,Alfredo Morales\Alfredo-Morales,us USA,MF,Ingolstadt 04,de Bundesliga,26,1990,27,20,1710,1,0,0,0,5,2,0.05,0,0.05,0.05,0.05,Matches
1741,Erik Morán\Erik-Moran,es ESP,MF,Leganés,es La Liga,25,1991,12,11,946,0,1,0,0,7,0,0,0.1,0.1,0,0.1,Matches
1742,Álvaro Morata\Alvaro-Morata,es ESP,FW,Real Madrid,es La Liga,23,1992,26,14,1336,14,4,0,0,8,0,0.94,0.27,1.21,0.94,1.21,Matches
1743,Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,de Bundesliga,26,1989,13,10,690,0,0,0,0,2,0,0,0,0,0,0,Matches
1744,Steven Moreira\Steven-Moreira,fr FRA,DF,Rennes,fr Ligue 1,21,1994,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
1745,Steven Moreira\Steven-Moreira,fr FRA,DF,Lorient,fr Ligue 1,21,1994,28,28,2514,0,2,0,0,6,0,0,0.07,0.07,0,0.07,Matches
1746,Jérémy Morel\Jeremy-Morel,mg MAD,DF,Lyon,fr Ligue 1,32,1984,29,29,2541,0,4,0,0,3,0,0,0.14,0.14,0,0.14,Matches
1747,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,eng Premier League,24,1992,12,2,305,0,0,0,0,1,0,0,0,0,0,0,Matches
1748,Gerard Moreno\Gerard-Moreno,es ESP,FW,Espanyol,es La Liga,24,1992,37,37,3270,13,4,0,1,6,0,0.36,0.11,0.47,0.36,0.47,Matches
1749,Marlos Moreno\Marlos-Moreno,co COL,MFFW,La Coruña,es La Liga,19,1996,19,9,794,0,0,0,0,0,0,0,0,0,0,0,Matches
1750,Emiliano Moretti\Emiliano-Moretti,it ITA,DF,Torino,it Serie A,35,1981,23,23,2063,1,3,0,0,5,0,0.04,0.13,0.17,0.04,0.17,Matches
1751,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,eng Premier League,32,1984,27,27,2430,1,0,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
1752,Michel Morganella\Michel-Morganella,ch SUI,MFDF,Palermo,it Serie A,27,1989,11,7,649,0,0,0,0,3,0,0,0,0,0,0,Matches
1753,Archimede Morleo\Archimede-Morleo,it ITA,DF,Bologna,it Serie A,32,1983,1,0,25,0,0,0,0,0,0,0,0,0,0,0,Matches
1754,Leonardo Morosini\Leonardo-Morosini,it ITA,MF,Genoa,it Serie A,20,1995,4,1,92,0,0,0,0,0,0,0,0,0,0,0,Matches
1755,James Morrison\James-Morrison,sco SCO,MF,West Brom,eng Premier League,30,1986,31,17,1740,5,2,0,0,3,0,0.26,0.1,0.36,0.26,0.36,Matches
1756,Victor Moses\Victor-Moses,ng NGA,MF,Chelsea,eng Premier League,25,1990,34,29,2483,3,2,0,0,4,0,0.11,0.07,0.18,0.11,0.18,Matches
1757,Pedro Mosquera\Pedro-Mosquera,es ESP,MF,La Coruña,es La Liga,28,1988,23,17,1567,3,0,0,0,7,0,0.17,0,0.17,0.17,0.17,Matches
1758,Mehdi Mostefa\Mehdi-Mostefa,dz ALG,MF,Bastia,fr Ligue 1,32,1983,31,26,2339,0,1,0,0,9,0,0,0.04,0.04,0,0.04,Matches
1759,Thiago Motta\Thiago-Motta,it ITA,MF,Paris S-G,fr Ligue 1,33,1982,30,25,2228,0,1,0,0,7,1,0,0.04,0.04,0,0.04,Matches
1760,François Moubandje\Francois-Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,26,1990,34,34,3035,0,1,0,0,4,0,0,0.03,0.03,0,0.03,Matches
1761,Benjamin Moukandjo\Benjamin-Moukandjo,cm CMR,FWMF,Lorient,fr Ligue 1,27,1988,25,24,1999,13,1,3,3,1,0,0.59,0.05,0.63,0.45,0.5,Matches
1762,Jessy Moulin\Jessy-Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,6,6,460,0,0,0,0,0,1,0,0,0,0,0,Matches
1763,Steve Mounié\Steve-Mounie,bj BEN,FW,Montpellier,fr Ligue 1,21,1994,35,32,2825,14,2,0,0,5,2,0.45,0.06,0.51,0.45,0.51,Matches
1764,Anthony Mounier\Anthony-Mounier,fr FRA,FW,Bologna,it Serie A,28,1987,6,4,292,0,0,0,0,0,0,0,0,0,0,0,Matches
1765,Anthony Mounier\Anthony-Mounier,fr FRA,FWMF,Atalanta,it Serie A,28,1987,5,0,104,0,0,0,0,0,0,0,0,0,0,0,Matches
1766,Lucas Moura\Lucas-Moura,br BRA,FWMF,Paris S-G,fr Ligue 1,23,1992,37,29,2421,12,6,1,1,0,0,0.45,0.22,0.67,0.41,0.63,Matches
1767,Lys Mousset\Lys-Mousset,fr FRA,FW,Bournemouth,eng Premier League,20,1996,11,3,270,0,0,0,0,0,0,0,0,0,0,0,Matches
1768,João Moutinho\Joao-Moutinho,pt POR,MF,Monaco,fr Ligue 1,29,1986,31,19,1778,2,4,0,0,0,0,0.1,0.2,0.3,0.1,0.3,Matches
1769,Ndombe Mubele\Ndombe-Mubele,cd COD,MFFW,Rennes,fr Ligue 1,22,1994,15,13,1163,3,0,0,0,0,0,0.23,0,0.23,0.23,0.23,Matches
1770,Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,Montpellier,fr Ligue 1,18,1997,17,16,1440,0,0,0,0,2,0,0,0,0,0,0,Matches
1771,Nicolai Müller\Nicolai-Muller,de GER,MF,Hamburger SV,de Bundesliga,28,1987,25,22,1896,5,6,0,0,4,0,0.24,0.28,0.52,0.24,0.52,Matches
1772,Sven Müller\Sven-Muller,de GER,GK,Köln,de Bundesliga,20,1996,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
1773,Thomas Müller\Thomas-Muller,de GER,MFFW,Bayern Munich,de Bundesliga,26,1989,29,25,2263,5,12,0,0,0,0,0.2,0.48,0.68,0.2,0.68,Matches
1774,Maurice Multhaup\Maurice-Multhaup,de GER,MF,Ingolstadt 04,de Bundesliga,19,1996,1,0,8,0,0,0,0,0,0,0,0,0,0,0,Matches
1775,Gianni Munari\Gianni-Munari,it ITA,MF,Cagliari,it Serie A,33,1983,11,3,352,0,0,0,0,5,0,0,0,0,0,0,Matches
1776,Iker Muniain\Iker-Muniain,es ESP,MF,Athletic Club,es La Liga,23,1992,35,28,2397,7,2,0,0,5,0,0.26,0.08,0.34,0.26,0.34,Matches
1777,Marc Muniesa\Marc-Muniesa,es ESP,DF,Stoke City,eng Premier League,24,1992,10,7,650,1,0,0,0,2,0,0.14,0,0.14,0.14,0.14,Matches
1778,Ezequiel Muñoz\Ezequiel-Munoz,ar ARG,DF,Genoa,it Serie A,25,1990,31,25,2347,0,0,0,0,3,0,0,0,0,0,0,Matches
1779,Luis Muñoz\Luis-Munoz,es ESP,DF,Málaga,es La Liga,19,1997,5,4,387,0,0,0,0,0,0,0,0,0,0,0,Matches
1780,Sulley Muntari\Sulley-Muntari,gh GHA,MF,Pescara,it Serie A,31,1984,9,7,528,1,0,0,0,5,1,0.17,0,0.17,0.17,0.17,Matches
1781,Vincent Muratori\Vincent-Muratori,fr FRA,DF,Nancy,fr Ligue 1,28,1987,17,17,1399,0,0,0,0,5,1,0,0,0,0,0,Matches
1782,Alessandro Murgia\Alessandro-Murgia,it ITA,MF,Lazio,it Serie A,19,1996,14,4,495,2,0,0,0,1,0,0.36,0,0.36,0.36,0.36,Matches
1783,Robert Murić\Robert-Muric,hr CRO,FW,Pescara,it Serie A,20,1996,5,2,186,1,0,0,0,0,0,0.48,0,0.48,0.48,0.48,Matches
1784,Luis Muriel\Luis-Muriel,co COL,FW,Sampdoria,it Serie A,25,1991,31,25,2246,11,5,4,4,4,1,0.44,0.2,0.64,0.28,0.48,Matches
1785,Jeison Murillo\Jeison-Murillo,co COL,DF,Inter,it Serie A,24,1992,27,23,2077,0,1,0,0,6,0,0,0.04,0.04,0,0.04,Matches
1786,Nicola Murru\Nicola-Murru,it ITA,DF,Cagliari,it Serie A,21,1994,26,26,2170,0,1,0,0,3,0,0,0.04,0.04,0,0.04,Matches
1787,Ahmed Musa\Ahmed-Musa,ng NGA,MFFW,Leicester City,eng Premier League,23,1992,21,7,761,2,1,0,0,1,0,0.24,0.12,0.35,0.24,0.35,Matches
1788,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Villarreal,es La Liga,25,1990,23,23,2065,0,2,0,0,6,0,0,0.09,0.09,0,0.09,Matches
1789,Yrondu Musavu-King\Yrondu-Musavu-King,ga GAB,DF,Toulouse,fr Ligue 1,24,1992,3,3,270,0,0,0,0,0,0,0,0,0,0,0,Matches
1790,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,MF,Betis,es La Liga,19,1996,8,1,259,0,1,0,0,2,0,0,0.35,0.35,0,0.35,Matches
1791,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,eng Premier League,24,1992,26,26,2274,2,2,0,0,11,0,0.08,0.08,0.16,0.08,0.16,Matches
1792,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Valencia,es La Liga,24,1992,1,0,45,0,0,0,0,0,0,0,0,0,0,0,Matches
1793,Jordon Mutch\Jordon-Mutch,eng ENG,MF,Crystal Palace,eng Premier League,24,1991,4,0,53,0,0,0,0,0,0,0,0,0,0,0,Matches
1794,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FW,Mainz 05,de Bundesliga,24,1992,19,10,1023,5,0,0,0,3,0,0.44,0,0.44,0.44,0.44,Matches
1795,Arnold Mvuemba\Arnold-Mvuemba,cd COD,MF,Lorient,fr Ligue 1,31,1985,32,31,2776,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches
1796,Mats Møller Dæhli\Mats-Moller-Daehli,no NOR,MF,Freiburg,de Bundesliga,21,1995,2,0,25,0,0,0,0,0,0,0,0,0,0,0,Matches
1797,Alfred N'Diaye\Alfred-NDiaye,sn SEN,MF,Villarreal,es La Liga,26,1990,7,1,121,0,0,0,0,1,0,0,0,0,0,0,Matches
1798,Alfred N'Diaye\Alfred-NDiaye,sn SEN,MF,Hull City,eng Premier League,26,1990,15,15,1273,1,0,0,0,7,0,0.07,0,0.07,0.07,0.07,Matches
1799,Mamadou N'Diaye\Mamadou-NDiaye,sn SEN,MF,Montpellier,fr Ligue 1,21,1995,3,1,88,0,0,0,0,0,0,0,0,0,0,0,Matches
1800,Kévin N'Doram\Kevin-NDoram,fr FRA,MF,Monaco,fr Ligue 1,20,1996,5,3,321,0,0,0,0,0,0,0,0,0,0,0,Matches
1801,Cheikh N'Doye\Cheikh-NDoye,sn SEN,MF,Angers,fr Ligue 1,30,1986,33,32,2912,5,3,0,0,5,1,0.15,0.09,0.25,0.15,0.25,Matches
1802,Guy N'dy Assembé\Guy-Ndy-Assembe,cm CMR,GK,Nancy,fr Ligue 1,30,1986,23,23,2043,0,0,0,0,0,0,0,0,0,0,0,Matches
1803,Serge N'Guessan\Serge-NGuessan,ci CIV,MF,Nancy,fr Ligue 1,22,1994,9,6,560,0,0,0,0,4,0,0,0,0,0,0,Matches
1804,Clinton N'Jie\Clinton-NJie,cm CMR,FWMF,Marseille,fr Ligue 1,22,1993,22,11,1026,4,1,0,0,1,0,0.35,0.09,0.44,0.35,0.44,Matches
1805,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,eng Premier League,21,1995,8,0,54,0,0,0,0,0,0,0,0,0,0,0,Matches
1806,Nacho\Nacho,es ESP,DF,Real Madrid,es La Liga,26,1990,28,24,2306,2,3,0,0,5,0,0.08,0.12,0.2,0.08,0.2,Matches
1807,Mickael Nade\Mickael-Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,1999,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
1808,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,Inter,it Serie A,29,1986,16,11,1021,0,0,0,0,2,0,0,0,0,0,0,Matches
1809,Ádám Nagy\Adam-Nagy,hu HUN,MF,Bologna,it Serie A,21,1995,25,22,1803,0,1,0,0,4,0,0,0.05,0.05,0,0.05,Matches
1810,Matías Nahuel\Matias-Nahuel,es ESP,MF,Betis,es La Liga,19,1996,10,0,164,0,0,0,0,0,1,0,0,0,0,0,Matches
1811,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Roma,it Serie A,28,1988,37,35,3030,11,4,0,0,2,0,0.33,0.12,0.45,0.33,0.45,Matches
1812,Préjuce Nakoulma\Prejuce-Nakoulma,bf BFA,FWMF,Nantes,fr Ligue 1,29,1987,11,10,814,6,1,0,0,3,0,0.66,0.11,0.77,0.66,0.77,Matches
1813,Naldo\Naldo,br BRA,DF,Schalke 04,de Bundesliga,33,1982,19,19,1624,1,0,0,0,1,1,0.06,0,0.06,0.06,0.06,Matches
1814,Andrea Nalini\Andrea-Nalini,it ITA,MFFW,Crotone,it Serie A,26,1990,17,7,815,2,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44,Matches
1815,Lenny Nangis\Lenny-Nangis,fr FRA,MFFW,Bastia,fr Ligue 1,22,1994,30,12,1382,0,2,0,0,8,0,0,0.13,0.13,0,0.13,Matches
1816,Nani\Nani,pt POR,MFFW,Valencia,es La Liga,29,1986,25,22,1860,5,7,1,1,6,0,0.24,0.34,0.58,0.19,0.53,Matches
1817,Nano\Nano,es ESP,FW,Eibar,es La Liga,21,1995,6,1,163,1,0,0,0,0,0,0.55,0,0.55,0.55,0.55,Matches
1818,Luciano Narsingh\Luciano-Narsingh,nl NED,FW,Swansea City,eng Premier League,25,1990,13,3,416,0,2,0,0,0,0,0,0.43,0.43,0,0.43,Matches
1819,Samir Nasri\Samir-Nasri,fr FRA,MFFW,Sevilla,es La Liga,29,1987,23,22,1838,2,3,0,1,7,0,0.1,0.15,0.24,0.1,0.24,Matches
1820,Samir Nasri\Samir-Nasri,fr FRA,FWMF,Manchester City,eng Premier League,29,1987,1,0,16,0,0,0,0,0,0,0,0,0,0,0,Matches
1821,Matija Nastasić\Matija-Nastasic,rs SRB,DF,Schalke 04,de Bundesliga,23,1993,22,21,1922,0,0,0,0,6,0,0,0,0,0,0,Matches
1822,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,eng Premier League,27,1988,31,31,2714,1,0,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
1823,Fernando Navarro\Fernando-Navarro,es ESP,DF,La Coruña,es La Liga,34,1982,25,22,2052,0,0,0,0,6,0,0,0,0,0,0,Matches
1824,Marc Navarro\Marc-Navarro,es ESP,DF,Espanyol,es La Liga,21,1995,12,10,786,2,1,0,0,0,0,0.23,0.11,0.34,0.23,0.34,Matches
1825,Rafa Navarro\Rafa-Navarro,es ESP,DF,Betis,es La Liga,22,1994,18,14,1280,2,2,0,0,4,0,0.14,0.14,0.28,0.14,0.28,Matches
1826,Jesús Navas\Jesus-Navas,es ESP,MFDF,Manchester City,eng Premier League,30,1985,24,12,1064,0,1,0,0,2,0,0,0.08,0.08,0,0.08,Matches
1827,Keylor Navas\Keylor-Navas,cr CRC,GK,Real Madrid,es La Liga,29,1986,27,27,2430,0,0,0,0,2,0,0,0,0,0,0,Matches
1828,Raúl Navas\Raul-Navas,es ESP,DF,Real Sociedad,es La Liga,28,1988,32,31,2800,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches
1829,Dani Ndi\Dani-Ndi,cm CMR,MF,Sporting Gijón,es La Liga,20,1995,6,1,154,0,0,0,0,0,0,0,0,0,0,0,Matches
1830,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,eng Premier League,19,1996,17,17,1521,2,1,0,0,0,0,0.12,0.06,0.18,0.12,0.18,Matches
1831,Álvaro Negredo\Alvaro-Negredo,es ESP,FW,Middlesbrough,eng Premier League,30,1985,36,33,2870,9,5,2,2,5,0,0.28,0.16,0.44,0.22,0.38,Matches
1832,Ilija Nestorovski\Ilija-Nestorovski,mk MKD,FW,Palermo,it Serie A,26,1990,37,34,3105,11,3,1,1,5,0,0.32,0.09,0.41,0.29,0.38,Matches
1833,Neto\Neto,br BRA,GK,Juventus,it Serie A,27,1989,8,7,675,0,0,0,0,0,0,0,0,0,0,0,Matches
1834,Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,de Bundesliga,30,1986,26,26,2340,0,0,0,0,0,0,0,0,0,0,0,Matches
1835,Neymar\Neymar,br BRA,FW,Barcelona,es La Liga,24,1992,30,30,2650,13,11,1,1,7,2,0.44,0.37,0.82,0.41,0.78,Matches
1836,Axel Ngando\Axel-Ngando,fr FRA,MFFW,Bastia,fr Ligue 1,23,1993,20,10,907,0,1,0,0,1,0,0,0.1,0.1,0,0.1,Matches
1837,Exaucé Ngassaki\Exauce-Ngassaki,cg CGO,FW,Caen,fr Ligue 1,19,1997,1,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches
1838,Julien Ngoy\Julien-Ngoy,be BEL,FW,Stoke City,eng Premier League,18,1997,5,0,49,0,0,0,0,0,0,0,0,0,0,0,Matches
1839,Opa Nguette\Opa-Nguette,sn SEN,MFFW,Metz,fr Ligue 1,22,1994,33,26,2219,2,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches
1840,M'Baye Niang\MBaye-Niang,sn SEN,MFFW,Watford,eng Premier League,21,1994,16,15,1246,2,2,0,0,2,0,0.14,0.14,0.29,0.14,0.29,Matches
1841,M'Baye Niang\MBaye-Niang,sn SEN,FW,Milan,it Serie A,21,1994,18,13,1120,3,2,1,3,1,2,0.24,0.16,0.4,0.16,0.32,Matches
1842,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Hull City,eng Premier League,26,1990,17,12,1097,4,1,0,0,3,1,0.33,0.08,0.41,0.33,0.41,Matches
1843,Florian Niederlechner\Florian-Niederlechner,de GER,FW,Freiburg,de Bundesliga,25,1990,34,29,2410,11,3,3,3,4,0,0.41,0.11,0.52,0.3,0.41,Matches
1844,Georg Niedermeier\Georg-Niedermeier,de GER,DF,Freiburg,de Bundesliga,30,1986,6,0,95,0,0,0,0,0,0,0,0,0,0,0,Matches
1845,Håvard Nielsen\Havard-Nielsen,no NOR,FWMF,Freiburg,de Bundesliga,23,1993,4,0,28,0,1,0,0,0,0,0,3.21,3.21,0,3.21,Matches
1846,Peter Niemeyer\Peter-Niemeyer,de GER,DFMF,Darmstadt 98,de Bundesliga,32,1983,15,13,1108,0,0,0,0,7,2,0,0,0,0,0,Matches
1847,Saúl Ñíguez\Saul-Niguez,es ESP,MF,Atlético Madrid,es La Liga,21,1994,33,29,2538,4,3,0,0,8,0,0.14,0.11,0.25,0.14,0.25,Matches
