Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
2370,Denis Suárez\Denis-Suarez,es ESP,MF,Barcelona,es La Liga,24,1994,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,1.56,0.41,1.97,1.56,1.97,Matches
2371,Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,eng Premier League,24,1994,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2372,Leonardo Suárez\Leonardo-Suarez,ar ARG,FWMF,Valladolid,es La Liga,22,1996,12,7,517,2,0,0,0,0,0,0.35,0,0.35,0.35,0.35,1.9,1.9,0.4,0.33,0.07,0.4,0.33,0.4,Matches
2373,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,31,1987,33,31,2827,21,6,4,4,5,0,0.67,0.19,0.86,0.54,0.73,21,18,6.5,0.67,0.21,0.88,0.57,0.78,Matches
2374,Mario Suárez\Mario-Suarez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,14,11,1026,2,0,0,0,5,0,0.18,0,0.18,0.18,0.18,0.9,0.9,0.6,0.08,0.06,0.14,0.08,0.14,Matches
2375,Mathías Suárez\Mathias-Suarez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,10,7,550,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.4,0.01,0.06,0.07,0.01,0.07,Matches
2376,Danijel Subaši?\Danijel-Subasic,hr CRO,GK,Monaco,fr Ligue 1,33,1984,14,14,1136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2377,Neven Suboti?\Neven-Subotic,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,26,26,2149,1,0,0,0,2,1,0.04,0,0.04,0.04,0.04,1.6,1.6,0.3,0.07,0.01,0.08,0.07,0.08,Matches
2378,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,eng Premier League,22,1996,30,9,1052,1,1,0,0,4,0,0.09,0.09,0.17,0.09,0.17,2.7,2.7,2.1,0.23,0.18,0.41,0.23,0.41,Matches
2379,Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,de Bundesliga,22,1995,31,29,2654,2,0,0,0,3,0,0.07,0,0.07,0.07,0.07,1.6,1.6,0.3,0.05,0.01,0.06,0.05,0.06,Matches
2380,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,18,14,1302,0,1,0,0,2,0,0,0.07,0.07,0,0.07,0.2,0.2,0.9,0.01,0.06,0.07,0.01,0.07,Matches
2381,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,18,16,1439,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0.7,0.02,0.04,0.06,0.02,0.06,Matches
2382,Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,eng Premier League,20,1998,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,2.7,0.44,3.14,2.7,3.14,Matches
2383,Markel Susaeta\Markel-Susaeta,es ESP,FW,Athletic Club,es La Liga,30,1987,22,15,1379,1,2,0,0,4,1,0.07,0.13,0.2,0.07,0.2,0.7,0.7,2.3,0.04,0.15,0.2,0.04,0.2,Matches
2384,Suso\Suso,es ESP,FWMF,Milan,it Serie A,24,1993,35,35,3018,7,10,0,0,9,1,0.21,0.3,0.51,0.21,0.51,3.8,3.8,9.2,0.11,0.27,0.39,0.11,0.39,Matches
2385,Markus Suttner\Markus-Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,31,1987,6,6,489,1,1,0,0,1,0,0.18,0.18,0.37,0.18,0.37,0.2,0.2,0.8,0.04,0.15,0.19,0.04,0.19,Matches
2386,Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,23,13,1176,0,3,0,0,2,0,0,0.23,0.23,0,0.23,0.9,0.9,1,0.07,0.08,0.15,0.07,0.15,Matches
2387,Sanasi Sy\Sanasi-Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2388,Seydou Sy\Seydou-Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,3,2,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2389,Issiaga Sylla\Issiaga-Sylla,gn GUI,DFMF,Toulouse,fr Ligue 1,24,1994,24,23,1994,2,0,0,0,5,0,0.09,0,0.09,0.09,0.09,2,2,1.2,0.09,0.06,0.14,0.09,0.14,Matches
2390,Moussa Sylla\Moussa-Sylla,fr FRA,FWMF,Monaco,fr Ligue 1,18,1999,18,7,769,0,0,0,0,1,0,0,0,0,0,0,2.4,2.4,1.7,0.28,0.2,0.48,0.28,0.48,Matches
2391,Eddy Sylvestre\Eddy-Sylvestre,fr FRA,FW,Nice,fr Ligue 1,18,1999,5,3,266,0,1,0,0,0,0,0,0.34,0.34,0,0.34,0.5,0.5,0.1,0.15,0.04,0.2,0.15,0.2,Matches
2392,Ádám Szalai\Adam-Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,30,15,1627,6,3,0,0,3,0,0.33,0.17,0.5,0.33,0.5,8.5,8.5,2.4,0.47,0.13,0.6,0.47,0.6,Matches
2393,Wojciech Szcz?sny\Wojciech-Szczesny,pl POL,GK,Juventus,it Serie A,28,1990,28,28,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2394,Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,eng Premier League,22,1995,12,0,185,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.11,0.29,0.4,0.11,0.4,Matches
2395,Franck Tabanou\Franck-Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2396,Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,33,33,2937,3,1,0,0,3,0,0.09,0.03,0.12,0.09,0.12,1.8,1.8,0.8,0.05,0.03,0.08,0.05,0.08,Matches
2397,Flavien Tait\Flavien-Tait,fr FRA,MFFW,Angers,fr Ligue 1,25,1993,36,34,2985,5,7,0,1,2,0,0.15,0.21,0.36,0.15,0.36,6.7,5.8,7.1,0.2,0.22,0.42,0.17,0.39,Matches
2398,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,37,34,2942,0,3,0,0,7,0,0,0.09,0.09,0,0.09,1,0.8,1.7,0.03,0.05,0.08,0.02,0.08,Matches
2399,Strahinja Tanasijevi?\Strahinja-Tanasijevic,rs SRB,DF,Chievo,it Serie A,21,1997,1,0,17,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
2400,Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,eng Premier League,22,1995,16,13,1186,1,3,0,0,2,0,0.08,0.23,0.3,0.08,0.3,0.6,0.6,2.5,0.04,0.19,0.24,0.04,0.24,Matches
2401,Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,es La Liga,22,1996,18,15,1429,0,0,0,0,3,0,0,0,0,0,0,0.3,0.3,0,0.02,0,0.02,0.02,0.02,Matches
2402,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,35,35,3086,3,1,0,0,8,0,0.09,0.03,0.12,0.09,0.12,3.6,3.6,0.3,0.11,0.01,0.11,0.11,0.11,Matches
2403,Ciprian T?t?ru?anu\Ciprian-Tatarusanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,27,27,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.01,0.01,0,0.01,Matches
2404,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,36,31,2805,5,4,1,1,4,0,0.16,0.13,0.29,0.13,0.26,9.5,8.8,2.3,0.31,0.07,0.38,0.28,0.35,Matches
2405,Júnior Tavares\Junior-Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,3,2,184,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.01,0.12,0.13,0.01,0.13,Matches
2406,Taleb Tawatha\Taleb-Tawatha,il ISR,DFFW,Eint Frankfurt,de Bundesliga,26,1992,3,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2407,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,38,35,3243,0,1,0,0,2,0,0,0.03,0.03,0,0.03,0.1,0.1,1.1,0,0.03,0.03,0,0.03,Matches
2408,Malik Tchokounté\Malik-Tchokounte,fr FRA,FWMF,Caen,fr Ligue 1,29,1988,29,16,1473,0,2,0,0,3,0,0,0.12,0.12,0,0.12,2.3,2.3,0.5,0.14,0.03,0.17,0.14,0.17,Matches
2409,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,10,8,704,0,0,0,0,3,0,0,0,0,0,0,0.4,0.4,0.5,0.05,0.06,0.11,0.05,0.11,Matches
2410,Georg Teigl\Georg-Teigl,at AUT,MFFW,Augsburg,de Bundesliga,27,1991,6,2,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.02,0.02,0,0.02,Matches
2411,Cristian Tello\Cristian-Tello,es ESP,DFMF,Betis,es La Liga,26,1991,29,13,1573,4,6,0,0,3,0,0.23,0.34,0.57,0.23,0.57,3,3,2.7,0.17,0.16,0.33,0.17,0.33,Matches
2412,?ukasz Teodorczyk\Lukasz-Teodorczyk,pl POL,FWMF,Udinese,it Serie A,27,1991,16,2,400,1,0,0,1,1,0,0.23,0,0.23,0.23,0.23,1.9,1,0,0.44,0.01,0.45,0.23,0.24,Matches
2413,Hidde ter Avest\Hidde-ter-Avest,nl NED,DFMF,Udinese,it Serie A,21,1997,13,12,973,0,1,0,0,0,0,0,0.09,0.09,0,0.09,0.2,0.2,0.9,0.02,0.08,0.1,0.02,0.1,Matches
2414,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35,35,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2415,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2416,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8,8,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2417,Marco Terrazzino\Marco-Terrazzino,de GER,FWMF,Freiburg,de Bundesliga,27,1991,13,7,517,1,0,0,0,0,0,0.17,0,0.17,0.17,0.17,1,1,0.6,0.18,0.11,0.29,0.18,0.29,Matches
2418,Martin Terrier\Martin-Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,32,16,1486,9,0,0,0,2,0,0.55,0,0.55,0.55,0.55,4,4,3.4,0.24,0.21,0.45,0.24,0.45,Matches
2419,Kenny Tete\Kenny-Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,13,12,1048,0,3,0,0,1,0,0,0.26,0.26,0,0.26,0.8,0.8,1.8,0.07,0.16,0.23,0.07,0.23,Matches
2420,Cedric Teuchert\Cedric-Teuchert,de GER,FW,Schalke 04,de Bundesliga,21,1997,5,2,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
2421,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,25,1993,33,30,2613,16,8,2,2,5,1,0.55,0.28,0.83,0.48,0.76,11.4,9.8,4.8,0.39,0.17,0.56,0.34,0.5,Matches
2422,Cyril Théréau\Cyril-Thereau,fr FRA,FW,Fiorentina,it Serie A,35,1983,2,0,30,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.16,0,0.16,0.16,0.16,Matches
2423,Cyril Théréau\Cyril-Thereau,fr FRA,FWMF,Cagliari,it Serie A,35,1983,5,1,131,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.04,0,0.04,0.04,0.04,Matches
2424,Sada Thioub\Sada-Thioub,sn SEN,FWMF,Nîmes,fr Ligue 1,23,1995,38,27,2476,3,5,0,0,3,0,0.11,0.18,0.29,0.11,0.29,3.5,3.5,3.5,0.13,0.13,0.25,0.13,0.25,Matches
2425,Romain Thomas\Romain-Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,28,27,2394,2,1,0,0,4,0,0.08,0.04,0.11,0.08,0.11,1.6,1.6,0.2,0.06,0.01,0.07,0.06,0.07,Matches
2426,Adrien Thomasson\Adrien-Thomasson,fr FRA,MFFW,Strasbourg,fr Ligue 1,24,1993,34,28,2479,5,8,0,0,5,1,0.18,0.29,0.47,0.18,0.47,4.6,4.5,3.4,0.17,0.12,0.29,0.16,0.29,Matches
2427,Erik Thommy\Erik-Thommy,de GER,MFFW,Stuttgart,de Bundesliga,23,1994,19,6,794,1,1,0,0,3,1,0.11,0.11,0.23,0.11,0.23,1.2,1.2,1.5,0.13,0.17,0.3,0.13,0.3,Matches
2428,Marcus Thuram\Marcus-Thuram,fr FRA,FWMF,Guingamp,fr Ligue 1,20,1997,32,32,2571,9,1,4,5,4,2,0.32,0.04,0.35,0.18,0.21,10,6.2,3.2,0.35,0.11,0.46,0.22,0.33,Matches
2429,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,13,13,1086,3,4,0,0,2,0,0.25,0.33,0.58,0.25,0.58,1.8,1.8,2.5,0.15,0.21,0.36,0.15,0.36,Matches
2430,Youri Tielemans\Youri-Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,20,20,1680,5,1,1,1,5,0,0.27,0.05,0.32,0.21,0.27,3.1,2.3,1.6,0.17,0.09,0.25,0.13,0.21,Matches
2431,Timothy Tillman\Timothy-Tillman,de GER,FWMF,Nürnberg,de Bundesliga,19,1999,6,1,206,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.07,0.17,0.24,0.07,0.24,Matches
2432,Cheick Timite\Cheick-Timite,ci CIV,FWMF,Amiens,fr Ligue 1,20,1997,27,15,1456,1,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,2.7,2.7,1.1,0.16,0.07,0.23,0.16,0.23,Matches
2433,David Timor\David-Timor,es ESP,MFFW,Girona,es La Liga,28,1989,2,2,163,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.05,0.04,0.09,0.05,0.09,Matches
2434,George Timotheou\George-Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
2435,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,10,10,886,1,0,0,0,2,0,0.1,0,0.1,0.1,0.1,1.7,1.7,0.1,0.17,0.01,0.18,0.17,0.18,Matches
2436,Tito\Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,15,12,1098,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.1,0.01,0.01,0.02,0.01,0.02,Matches
2437,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,2,2,157,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2438,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,10,10,834,1,0,0,0,3,1,0.11,0,0.11,0.11,0.11,0.3,0.3,0,0.04,0,0.04,0.04,0.04,Matches
2439,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,es La Liga,25,1992,34,24,2144,10,1,0,1,5,0,0.42,0.04,0.46,0.42,0.46,10.6,9.9,1.7,0.45,0.07,0.52,0.42,0.49,Matches
2440,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,2,1,52,1,0,0,0,0,0,1.73,0,1.73,1.73,1.73,0.3,0.3,0.1,0.52,0.23,0.74,0.52,0.74,Matches
2441,Rafael Tolói\Rafael-Toloi,br BRA,DF,Atalanta,it Serie A,27,1990,21,20,1746,1,3,0,0,1,1,0.05,0.15,0.21,0.05,0.21,1.7,1.7,2,0.09,0.1,0.19,0.09,0.19,Matches
2442,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,33,32,2813,14,1,0,0,5,0,0.45,0.03,0.48,0.45,0.48,12.3,12.3,1.8,0.39,0.06,0.45,0.39,0.45,Matches
2443,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,29,29,2560,1,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,1.3,1.3,0.9,0.04,0.03,0.08,0.04,0.08,Matches
2444,Nenad Tomovi?\Nenad-Tomovic,rs SRB,DF,Chievo,it Serie A,30,1987,10,9,739,1,0,0,0,1,0,0.12,0,0.12,0.12,0.12,0.6,0.6,0.1,0.07,0.01,0.08,0.07,0.08,Matches
2445,Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,19,17,1655,1,0,0,0,6,0,0.05,0,0.05,0.05,0.05,0.4,0.4,0,0.02,0,0.02,0.02,0.02,Matches
2446,Toño\Tono,es ESP,DFMF,Levante,es La Liga,28,1989,21,21,1763,2,2,0,0,4,0,0.1,0.1,0.2,0.1,0.2,1.3,1.3,1.5,0.06,0.07,0.14,0.06,0.14,Matches
2447,Ömer Toprak\Omer-Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,9,1,236,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.03,0,0.03,0.03,0.03,Matches
2448,Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,eng Premier League,22,1996,34,24,2382,2,2,0,0,7,1,0.08,0.08,0.15,0.08,0.15,1.7,1.7,1.3,0.06,0.05,0.11,0.06,0.11,Matches
2449,Daniel Torres\Daniel-Torres,co COL,MF,Alavés,es La Liga,28,1989,2,1,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2450,Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,es La Liga,18,2000,24,8,850,2,1,0,0,5,0,0.21,0.11,0.32,0.21,0.32,1.6,1.6,1.5,0.17,0.16,0.33,0.17,0.33,Matches
2451,Lucas Torró\Lucas-Torro,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1994,8,6,560,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.04,0.03,0.06,0.04,0.06,Matches
2452,Jordan Torunarigha\Jordan-Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,20,1997,14,13,1158,2,2,0,0,3,1,0.16,0.16,0.31,0.16,0.31,0.7,0.7,0.6,0.05,0.04,0.1,0.05,0.1,Matches
2453,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,eng Premier League,27,1991,25,10,1059,3,3,0,0,3,0,0.25,0.25,0.51,0.25,0.51,3.9,3.9,0.5,0.33,0.05,0.37,0.33,0.37,Matches
2454,Abdoulaye Touré\Abdoulaye-Toure,fr FRA,MF,Nantes,fr Ligue 1,24,1994,34,30,2749,3,1,0,0,4,1,0.1,0.03,0.13,0.1,0.13,2.2,2.2,1.5,0.07,0.05,0.12,0.07,0.12,Matches
2455,Almamy Touré\Almamy-Toure,ml MLI,DF,Monaco,fr Ligue 1,22,1996,4,4,346,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.01,0,0.01,0.01,0.01,Matches
2456,Almamy Touré\Almamy-Toure,ml MLI,DF,Eint Frankfurt,de Bundesliga,22,1996,7,6,519,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.04,0,0.05,0.04,0.05,Matches
2457,Lucas Tousart\Lucas-Tousart,fr FRA,MF,Lyon,fr Ligue 1,21,1997,30,20,1727,0,0,0,0,3,2,0,0,0,0,0,1,1,0.6,0.05,0.03,0.08,0.05,0.08,Matches
2458,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,eng Premier League,27,1991,38,34,3009,6,4,0,0,1,0,0.18,0.12,0.3,0.18,0.3,4.9,4.9,5.2,0.15,0.16,0.3,0.15,0.3,Matches
2459,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,eng Premier League,22,1996,29,8,902,1,1,0,0,1,0,0.1,0.1,0.2,0.1,0.2,1.2,1.2,1.8,0.12,0.18,0.3,0.12,0.3,Matches
2460,Adama Traoré\Adama-Traore,ml MLI,MFFW,Monaco,fr Ligue 1,23,1995,6,3,240,0,1,0,0,0,0,0,0.37,0.37,0,0.37,0.3,0.3,0.2,0.13,0.07,0.2,0.13,0.2,Matches
2461,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Lyon,fr Ligue 1,22,1995,34,24,2117,7,2,0,0,5,0,0.3,0.09,0.38,0.3,0.38,6.2,6.2,3,0.26,0.13,0.39,0.26,0.39,Matches
2462,Charles Traore\Charles-Traore,ml MLI,DF,Nantes,fr Ligue 1,26,1992,13,13,1163,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.8,0.01,0.06,0.08,0.01,0.08,Matches
2463,Cheick Traoré\Cheick-Traore,ml MLI,DF,Guingamp,fr Ligue 1,23,1995,20,16,1508,0,0,0,0,3,0,0,0,0,0,0,0.4,0.4,0.9,0.02,0.06,0.08,0.02,0.08,Matches
2464,Gaoussou Traoré\Gaoussou-Traore,fr FRA,MF,Amiens,fr Ligue 1,18,1999,3,1,107,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.08,0.04,0.12,0.08,0.12,Matches
2465,Hamari Traoré\Hamari-Traore,ml MLI,DF,Rennes,fr Ligue 1,26,1992,34,33,2972,0,2,0,0,7,0,0,0.06,0.06,0,0.06,2.3,2.3,2.6,0.07,0.08,0.15,0.07,0.15,Matches
2466,Ibrahima Traoré\Ibrahima-Traore,gn GUI,FWMF,M'Gladbach,de Bundesliga,30,1988,16,5,552,0,2,0,0,1,0,0,0.33,0.33,0,0.33,0.8,0.8,2.1,0.14,0.34,0.48,0.14,0.48,Matches
2467,Ismaël Traoré\Ismael-Traore,ci CIV,DF,Angers,fr Ligue 1,31,1986,30,29,2636,3,1,0,0,2,1,0.1,0.03,0.14,0.1,0.14,3.3,3.3,0.7,0.11,0.02,0.14,0.11,0.14,Matches
2468,Kevin Trapp\Kevin-Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,28,1990,33,33,2937,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2469,Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,eng Premier League,19,1999,2,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2470,Óscar Trejo\Oscar-Trejo,ar ARG,MFFW,Rayo Vallecano,es La Liga,30,1988,26,22,1764,1,4,1,1,7,1,0.05,0.2,0.26,0,0.2,2.2,1.4,2.4,0.11,0.12,0.23,0.07,0.2,Matches
2471,Driss Trichard\Driss-Trichard,fr FRA,DF,Bordeaux,fr Ligue 1,23,1995,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2472,Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,es La Liga,26,1991,24,18,1547,0,0,0,0,3,0,0,0,0,0,0,0.7,0.7,1.3,0.04,0.08,0.11,0.04,0.11,Matches
2473,Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,eng Premier League,27,1990,27,26,2276,1,3,0,0,2,0,0.04,0.12,0.16,0.04,0.16,0.5,0.5,4.2,0.02,0.17,0.19,0.02,0.19,Matches
2474,William Troost-Ekong\William-Troost-Ekong,ng NGA,DF,Udinese,it Serie A,24,1993,35,35,3064,0,0,0,0,4,0,0,0,0,0,0,0.4,0.4,0.1,0.01,0,0.02,0.01,0.02,Matches
2475,Marcello Trotta\Marcello-Trotta,it ITA,FW,Sassuolo,it Serie A,25,1992,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2476,Marcello Trotta\Marcello-Trotta,it ITA,FW,Frosinone,it Serie A,25,1992,12,4,398,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.11,0.09,0.2,0.11,0.2,Matches
2477,Philipp Tschauner\Philipp-Tschauner,de GER,GK,Hannover 96,de Bundesliga,32,1985,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2478,Marco Tumminello\Marco-Tumminello,it ITA,FWDF,Atalanta,it Serie A,19,1998,2,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.26,0.82,1.08,0.26,1.08,Matches
2479,Patrick Twumasi\Patrick-Twumasi,gh GHA,MFFW,Alavés,es La Liga,24,1994,11,0,170,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.4,0.08,0.2,0.28,0.08,0.28,Matches
2480,Salih Uçan\Salih-Ucan,tr TUR,MFDF,Empoli,it Serie A,24,1994,14,1,259,1,1,0,0,1,0,0.35,0.35,0.69,0.35,0.69,1.1,1.1,1.3,0.39,0.46,0.85,0.39,0.85,Matches
2481,Anthony Ujah\Anthony-Ujah,ng NGA,FW,Mainz 05,de Bundesliga,27,1990,22,6,735,4,0,0,0,2,0,0.49,0,0.49,0.49,0.49,3.8,3.8,1.3,0.46,0.16,0.62,0.46,0.62,Matches
2482,Sven Ulreich\Sven-Ulreich,de GER,GK,Bayern Munich,de Bundesliga,29,1988,9,8,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2483,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,es La Liga,24,1993,14,13,1189,0,1,0,0,4,0,0,0.08,0.08,0,0.08,0.2,0.2,0.4,0.02,0.03,0.05,0.02,0.05,Matches
2484,Enes Ünal\Enes-Unal,tr TUR,FW,Valladolid,es La Liga,21,1997,33,24,2148,6,3,3,3,7,0,0.25,0.13,0.38,0.13,0.25,7.4,5.2,1,0.31,0.04,0.36,0.22,0.26,Matches
2485,Cengiz Ünder\Cengiz-Under,tr TUR,FW,Roma,it Serie A,21,1997,26,17,1375,3,7,0,0,1,0,0.2,0.46,0.65,0.2,0.65,3.3,3.3,4.7,0.22,0.31,0.53,0.22,0.53,Matches
2486,Joel Untersee\Joel-Untersee,ch SUI,DF,Empoli,it Serie A,24,1994,3,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2487,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,19,1998,15,14,1293,0,0,0,0,5,0,0,0,0,0,0,0.6,0.6,0,0.04,0,0.05,0.04,0.05,Matches
2488,Takashi Usami\Takashi-Usami,jp JPN,FWMF,Düsseldorf,de Bundesliga,26,1992,19,10,879,1,2,0,0,1,0,0.1,0.2,0.31,0.1,0.31,2.1,2.1,1.2,0.22,0.12,0.34,0.22,0.34,Matches
